seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
761,7e889a9b,2026-08-22,付家泽,S,1,重叠复核,compact/0761-7e889a9b.md,cards/0761-7e889a9b.md,docs(algorithms): clarify DRIZZLE_GEOMETRY buffers [B2-07] DRZ-02
762,6f8b3bbf,2026-08-22,付家泽,S,1,重叠复核,compact/0762-6f8b3bbf.md,cards/0762-6f8b3bbf.md,docs(algorithms): clarify UPM raw vs normalized weights [B2-10] PH2-01
763,b3bb379b,2026-08-22,付家泽,S,1,重叠复核,compact/0763-b3bb379b.md,cards/0763-b3bb379b.md,chore(qa): mark B2-07/09/10 DONE [QA-V19R7-B2]
764,2f0d6749,2026-08-22,付家泽,S,1,重叠复核,compact/0764-2f0d6749.md,cards/0764-2f0d6749.md,docs(algorithms): add zero-weight contract anchors [B2-12] PH2-05
765,78615aae,2026-08-22,付家泽,S,1,重叠复核,compact/0765-78615aae.md,cards/0765-78615aae.md,docs(algorithms): add large_scale trail anchor [B2-11] PH2-04
766,6f946469,2026-08-22,付家泽,S,1,重叠复核,compact/0766-6f946469.md,cards/0766-6f946469.md,docs(algorithms): align CALIBRATION double-branch and flat clamp [B2-01] SC-07/08
767,34f43ad4,2026-08-22,付家泽,S,1,重叠复核,compact/0767-34f43ad4.md,cards/0767-34f43ad4.md,chore(qa): mark B2-01/11/12 DONE [QA-V19R7-B2]
768,7ce23d24,2026-08-22,付家泽,S,1,重叠复核,compact/0768-7ce23d24.md,cards/0768-7ce23d24.md,docs(algorithms): isolate gain diagnostic in NOISE_ESTIMATION [B2-05] NO-01
769,df37783b,2026-08-22,付家泽,S,1,重叠复核,compact/0769-df37783b.md,cards/0769-df37783b.md,docs(algorithms): align PLATESOLVE CRPIX/SIP/Y-down [B2-02] SC-09
770,bfbaef24,2026-08-22,付家泽,S,1,重叠复核,compact/0770-bfbaef24.md,cards/0770-bfbaef24.md,chore(qa): mark B2-02/05 DONE [QA-V19R7-B2]
771,8ab802a5,2026-08-22,付家泽,S,1,主责,compact/0771-8ab802a5.md,cards/0771-8ab802a5.md,docs(algorithms): unify HEALPIX mapping authority [B2-08] DRZ-01
772,a62d67ad,2026-08-22,付家泽,S,1,主责,compact/0772-a62d67ad.md,cards/0772-a62d67ad.md,docs(algorithms): expand STAR_PSF Moffat anisotropy [B2-03] SC-11
773,c8f9afe3,2026-08-22,付家泽,S,1,主责,compact/0773-c8f9afe3.md,cards/0773-c8f9afe3.md,docs(algorithms): expand PHOTOMETRIC_FIT IRLS Tukey [B2-04] SC-02
774,3e45e9fb,2026-08-22,付家泽,S,1,主责,compact/0774-3e45e9fb.md,cards/0774-3e45e9fb.md,chore(qa): mark B2-03/04/08 DONE [QA-V19R7-B2]
775,da7bda6a,2026-08-22,付家泽,S,1,主责,compact/0775-da7bda6a.md,cards/0775-da7bda6a.md,docs(algorithms): expand GAIA_QUERY polar prune details [B2-06] SC-06
776,5713f067,2026-08-22,付家泽,S,1,主责,compact/0776-5713f067.md,cards/0776-5713f067.md,chore(qa): mark B2-06 DONE [QA-V19R7-B2]
