docs/archive/PRE_RELEASE_EVIDENCE_INDEX.md	lines=50	verdict=OK	evidence=自标archived@L1(GOV-002横幅);deleted-refs=1@L2(「替代文档」行含engineering/control/archive/,根REVIEW.md实测test -e不存在;快照内指针按W2口径不计);L14冻结HEAD 46d6f951fc...git cat-file实测仓库对象库无此object(prerelease/v20-linux-closure支系非main线);L20-32门禁表G0-G10全指$ASTROCS_EVIDENCE_ROOT仓外证据根无树内可核址;W2=DOC3:87 NA:archived口径一致
docs/archive/VISUAL_CHECK_README.md	lines=76	verdict=OK	evidence=自标archived@L3(GOV-001 2026-09-16);横幅自述逐条核实:launch/与run/phase2/v9/geometry_truth.hips双test -e=MISS与W2-ROOT-10实测吻合→该条(P2,建议归档+订正文案)已被归档加横幅吸收;现行指针docs/browser/HIPS_BROWSER.md test -f通过;deleted-refs=0;W2-DOC3 223清单不含此文,W2由ROOT线第51行FINDING:W2-ROOT-10覆盖(已闭)
docs/archive/history/README.md	lines=25	verdict=OK	evidence=自标archived@L1;L2替代六目录docs/science|algorithms|architecture|standards|modules|contracts逐test -d全命中(6/6);L19根memory.md在位,L6引用的docs/README-DOCS.md在位(其活动侧问题另属W2-DOC3-6不计入本快照);L15-19 memory log归档说明与实文件吻合;deleted-refs=0
docs/archive/history/memory_V18R2-V19_operational_log_2026-08-21.md	lines=2266	verdict=OK	evidence=自标archived@L1(GOV-005/SA-GOV-01 2026-09-02);分5段read全文覆盖1-2266(112个#节题全部见读,非SAMPLED);L1054「tasks/P11-xxx.md」为Pxx式非tasks/NN_式→六旧样式deleted-refs=0;L1245 engineering/evidence与L1381 工程控制/evidence/P11-004为快照内历史证据路径不计;L2258提及/root/.ssh/id_ed25519仅路径引用无密钥材料;L2263-2266 V6终态AWAITING_EXTERNAL_RELEASE_REVIEW为历史陈述;W2=DOC3:89 NA:archived
docs/archive/history/v19/ARCHITECTURE.md	lines=53	verdict=OK	evidence=自标archived@L1;L2替代docs/ARCHITECTURE.md与docs/architecture/双命中;L32「唯一正式入口orchestrator.exe」系V19世代现时口吻(归档横幅L1已去权威化不计);L6 lib/<module>/memory.md模式抽查coverage/memory.md在位;L12阶段串NSIDE→DRIZZLE→HIPS_WRITE与L23-33模块图互洽;deleted-refs=0
docs/archive/history/v19/BUILD_RELEASE.md	lines=35	verdict=OK	evidence=自标archived@L1;L2替代docs/standards/RELEASE_STANDARD.md与根DEPENDENCIES.md双命中;L9-12 toolchain.ps1根在位(PowerShell构建链不实跑仅判路径);L20 PRE_RELEASE_FOUNDATION_READY口径与操作日志L2210行同源互证;L28审核包zip名与v19/README L8呼应;deleted-refs=0
docs/archive/history/v19/CONFIG_REFERENCE.md	lines=48	verdict=OK	evidence=自标archived@L1;L6权威模板两路径实测一半一半(orchestrator/cpp/configs=MISS而lib/algorithms/coverage/configs=在位),快照漂移不计;L47 工程控制/contracts/config_parameter_registry.csv test -e不存在(非六旧样式GC/AstroCS_式);L7 tools/config_consistency_check.py在位且真跑rc=1 pass=false——该检查器自绑已删schema(工程控制/schemas/stage2.schema.json+lib/phase2/src/stage2_common.cpp),属工具侧陈旧另报;deleted-refs=0
docs/archive/history/v19/DATA_CONTRACTS.md	lines=47	verdict=OK	evidence=自标archived@L1;L2替代DATA_ARTIFACTS.md/DATA_SEMANTICS.md双docs/contracts/前缀命中;L20-21 variance(ADU²)/ivar语义与SNR_NOISE_MODEL L74-76 DRZ-014传播式一致;L37 weight_mode=2与L44 astrocs-upm-v1 JSON为V19代契约;L28 snr/ Catalogue标legacy星点诊断;deleted-refs=0
docs/archive/history/v19/DIAGNOSTICS.md	lines=50	verdict=OK	evidence=自标archived@L1;L2替代docs/diagnostics/TROUBLESHOOTING.md实测存在;L9/L46 tools/astrocs_diagnose.py在位(需<run_dir>入参未盲跑);L13所引docs/ERROR_TAXONOMY.md test -e MISS(正主已移本archive/v19目录),L48 docs/TROUBLESHOOTING.md在位;L40 HISS_VERIFY *_DLOG门控为历史;deleted-refs=0
docs/archive/history/v19/DRIZZLE.md	lines=62	verdict=OK	evidence=自标archived@L1;L2替代docs/science/DRIZZLE.md与docs/algorithms/DRIZZLE_GEOMETRY.md双存在;L9-14引擎五文件定位抽查hp_drizzle_api.cpp在lib/algorithms/drizzle/healpix_drizzle/;L54-56 DRZ-014/015/016 PASS与操作日志L2218-2219(SNR-011 MC4000 p50=1.001)互证;L44基线67.35s/frame与PERFORMANCE.md同字;deleted-refs=0
docs/archive/history/v19/ERROR_TAXONOMY.md	lines=60	verdict=OK	evidence=自标archived@L1;L2替代docs/architecture/ERROR_MODEL.md命中;L33引用docs/CONFIG_REFERENCE.md=MISS(后继docs/development/CONFIG_SCHEMA.md实测在位);L38-44 AstroCsExitCode九码枚举与memory log L1257 P03-003定义逐项一致;L22 .\toolchain.ps1 check路径判定过;L49-53 P2_*状态码为phase2世代;deleted-refs=0
docs/archive/history/v19/MODULE_INDEX.md	lines=20	verdict=OK	evidence=自标archived@L1;L8-18表11个模块目录逐一test -d全部命中(aio/calibration/platesolve-cpp-ipv/psf/photometry-cpp/noise_snr/healpix_drizzle/coverage/orchestrator-cpp/acr/shared=11/11)→此快照已按ARCH-001新落位回填;L2替代docs/modules/目录在位;L15入口名astrocs-stage2与L16 make/cmake混列系历史;deleted-refs=0
docs/archive/history/v19/PERFORMANCE.md	lines=31	verdict=OK	evidence=自标archived@L1;L2替代docs/performance/目录实测在位;L17 bench_drizzle_head/bench_write微基准名系V19世代标的;L23-27指标公式与DRIZZLE L34-36 operation_counts.json计数字段同源(candidates/true_overlaps等);L30-31 ACR是否进入由真实arithmetic profile定夺与dormant纪律无冲;deleted-refs=0
docs/archive/history/v19/PHASE2.md	lines=52	verdict=OK	evidence=自标archived@L1;L2替代三处(PHASE2_UPM.md/API-001.md/PHASE2_SAMPLER.md)test -e全通过;L25 weight_mode=0 support_x_snr2标legacy仅ablation与DATA_CONTRACTS L46同口径;L51 gate 65/65→74/74与日志L2221「gate 74/74」互证;L14 legacy snr²/(1+snr²)归SNR-015消融门;deleted-refs=0
docs/archive/history/v19/README.md	lines=8	verdict=OK	evidence=自标archived@L1;L4副题「V19 docs快照（历史）」+L2替代docs/README-DOCS.md实测在位;L6-7声明的分层取代目录与history/README L13-14六目录清单同型;L8「V19 审核包引用」保留理由与BUILD_RELEASE L28 AstroCS_Review_PreReleaseFoundation_V19.zip呼应;deleted-refs=0
docs/archive/history/v19/SCIENTIFIC_ALGORITHMS.md	lines=20	verdict=OK	evidence=自标archived@L1;L2替代docs/science/+docs/algorithms/双在;L8-17表内位置锚抽查noise_model.cpp/upm.cpp所在lib/algorithms/**目录命中(与MODULE_INDEX实测同树);L10公式I=B+A/(1+Q)⁴与日志L199 Moffat4 FWHM推导(漏sqrt(2)系数修复)同源;L14 Σv·w²/Σa²方差传播与DRZZLE正文L24同式;deleted-refs=0
docs/archive/history/v19/SNR_NOISE_MODEL.md	lines=123	verdict=OK	evidence=自标archived@L1;L2替代docs/science/NOISE_MODEL.md+CONTROL_WEIGHT_SNR.md双命中;L16所引SNR_REDESIGN_CONTRACT.md经find maxdepth3全树无=历史契约已退树无在树址可核(不计);L54 σ=1.4826022185×MAD与日志L1039技术约定同值;L91 SNR-012 mean|ρ|≈0.19/max≈0.57系冻结快照;L94-112矩阵15门全PASS为历史验收;deleted-refs=0
docs/archive/history/v19/TESTING_AND_ACCEPTANCE.md	lines=36	verdict=OK	evidence=自标archived@L1;L2替代docs/development/TESTING.md+docs/standards/TEST_STANDARD.md双命中;L10-13四条exe路径(lib\snr_estimator等)均ARCH-001迁移前旧落位,快照不计;L12 phase2_synthetic_gate 74项与PHASE2 L51 gate数同源;L19-24 Round0-6流程与日志L2185「六轮自审」同型;L36 V20不执行清单如实;deleted-refs=0
docs/archive/phase2_PRODUCTION_WIRING.md	lines=92	verdict=OK	evidence=自标archived@L1;L2替代docs/architecture/PIPELINE.md与EXECUTION_MODEL.md双命中;L6三引:threading.md与PRODUCTION_WIRING.md实测不存在,BUILD_GRAPH.md在位(快照陈旧不计);L12宣称CMakeLists.txt:18现核option(P2_ENABLE_OPENMP "...hotfix revert...")实际L28行号漂移;L23 sampler.cpp在位但'parallel for'现grep无命中(OpenMP已回退OFF);L84-89 cmake/acr二进制属构建类仅判路径(build/不在树);deleted-refs=0
