reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/CFG-001.txt	lines=9	verdict=OK	evidence=条目=4与实列4个ID一致(M2a-B-3/M3-C-009)；4ID均在FIX_LEDGER.csv 785集合内；当前合并表CFG-001桶=4与清单一致；P0-OPEN=-无越列
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/CI-001.txt	lines=99	verdict=FINDING:W3-R1-1	evidence=条目=94自数相符且12个P0-OPEN(M5b-C-01/FD-F-003等)现表均concl=OPEN/prio=P0，但W6-N-04现表归属=CI-001而清单缺此行(清单停更于1958片复验前)；FD-G-003/V13-N-05/V13-N-07与HEAD旧表差但同20:02现表
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/CLI-001.txt	lines=14	verdict=OK	evidence=条目=9实数符(M5b-C-03/M3-I-002在列)；9/9命中FIX_LEDGER；现表CLI-001桶=9与清单全等；P0-OPEN=-
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/CLI-002.txt	lines=7	verdict=OK	evidence=条目=2=实列(V20-N-05/M5b-G-16)；现表CLI-002桶两条同集；账本ID存在；P0-OPEN=-
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/CLI-003.txt	lines=12	verdict=OK	evidence=条目=7实数符(W3-R2-007/M5b-C-05/W4-R2-04)；现表CLI-003=7与清单同集；HEAD旧表多W5-N-11但该行现归OBS-001/VOID，清单与最新代同源故判OK
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/CPU-001.txt	lines=21	verdict=FINDING:W3-R1-1	evidence=条目=16自数符(W3-R2-005/M5a-H-001在列)但V21-N-01现表归属=CPU-001清单缺(现表桶=17)；M5a-A-001/L28c-D-002等均命中账本
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/DATA-001.txt	lines=41	verdict=OK	evidence=条目=36实数符；P0-OPEN三条M3b-A-02/V11-N-04/M2a-H-2现表均P0+OPEN属实；M7-A-119/M3b-C-04全36ID命中FIX_LEDGER；现表DATA-001桶=36同集
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/DOC-001.txt	lines=98	verdict=OK	evidence=条目=93实数符(M7-A-120/SA-N-01/M6b-E-001)；4条P0-OPEN(M6b-E-001/M3b-G-01/M6b-G-002/003)现表P0+OPEN核实；M6a-E-002/M8a-E-004/V5-N-04等HEAD旧表差异均与20:02现表一致(现表桶=93全等)
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/FINAL-001.txt	lines=8	verdict=OK	evidence=条目=3(V7-N-09/M7-G-001/M5a-I-001)实数符；P0-OPEN唯一M7-G-001现表P0+OPEN属实(发布门伪造项)；桶计数3=3
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/GOV-001.txt	lines=33	verdict=OK	evidence=条目=28实数符；6条P0-OPEN含V13-N-03(铸造VERIFIED项)现表P0+OPEN；M6b-G-007/V5-N-02两条与HEAD旧表差但20:02现表GOV-001桶=28与清单同集全等
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/INT-001.txt	lines=9	verdict=FINDING:W3-R1-1	evidence=条目=4自数符(FD-I-001/M8-I-001在列)但V10-N-08现表归属=INT-001而清单停于P3-001(现表桶=5缺1行)；P0-OPEN唯一M5b-G-05现表P0+OPEN属实
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/MOD-001.txt	lines=44	verdict=FINDING:W3-R1-1	evidence=条目=39自数符(M3b-C-01/V14-N-08等6条P0-OPEN现表均P0+OPEN)但W6-N-04现表已归CI-001仍挂本清单；M4-G-02/M8a-E-004与HEAD旧表差而20:02现表MOD-001桶含此二条(现表桶=38)
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/NEXT-PACK_NP-01.txt	lines=13	verdict=OK	evidence=条目=8实数符(M7-T-101/M9-H-1..3)；归属NEXT-PACK:NP-01与DISPATCH.md:115候选清单『NP-01 8条』计数吻合；M9-H-1等8ID命中账本；现表桶=8同集(V11-N-03已迁ARCH-001与现表一致)
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/NEXT-PACK_NP-02.txt	lines=9	verdict=OK	evidence=条目=4(M7-T-102/103/104+V12-N-10)实数符；DISPATCH.md:115『NP-02 4』吻合；现表桶=4全等；P0-OPEN=-
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/NEXT-PACK_NP-03.txt	lines=7	verdict=OK	evidence=条目=2(V12-N-17/M5a-F-001)实数符；DISPATCH:115『NP-03 2』吻合；V12-N-17系账本已知UNVERIFIABLE条(宿主指针缺失)在册属实；现表桶=2全等
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/NEXT-PACK_NP-04.txt	lines=7	verdict=OK	evidence=条目=2(M2a-F-2/M2a-F-3)实数符；DISPATCH:115『NP-04 2』吻合；M8a-G-009/010系HEAD旧表口径差异现表已改挂他桶与本清单一致；现表桶=2全等
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/NEXT-PACK_NP-DC-01.txt	lines=13	verdict=OK	evidence=条目=8实数符(L28b-D-001/W1-N-02)；DISPATCH:115『NP-DC-01 8』吻合且其命名归一待办已被DISPATCH自认；现表桶=8全等；P0-OPEN=-
reports/PROJECT-GOVERNANCE-01/root-scan/by_owner/NEXT-PACK_NP-DC-02.txt	lines=20	verdict=OK	evidence=条目=15实数符(L28b-D-003/M6a-D-006)；DISPATCH:115『NP-DC-02 15』吻合(47条候选包之最大桶)；现表桶=15全等；P0-OPEN=-
