reports/PROJECT-GOVERNANCE-01/root-scan/shards/A_SCI_DEF_P1b.psv	lines=39	verdict=OK	evidence=38数据行与_assign/A_SCI_DEF_P1b.tsv同序一致(M7-A-120…W2-N-10)且dupIDs=[]；col7全OPEN×38；col9唯一重复标记=V12-N-08「与GAP-015重复」(GAP-015在册GAP_AUDIT.md)；12种归属(P1-001×11/DOC-001×4…AIO-001×1)均有by_owner锚；行内无坏列
reports/PROJECT-GOVERNANCE-01/root-scan/shards/A_SCI_DEF_P2.md	lines=33	verdict=OK	evidence=自证wc37/diff IDENTICAL_36_IDS/四态OPEN32·RESOLVED2·VOID1·UNVERIFIABLE1全部重跑与PSV一致(非OPEN=M7-A-204,V12-N-15,V12-N-14,V12-N-17)；所引问题扫描/_recheck/RC2_g2.md存在、GAP-030在GAP_AUDIT.md在册
reports/PROJECT-GOVERNANCE-01/root-scan/shards/A_SCI_DEF_P2.psv	lines=37	verdict=OK	evidence=36数据行M3-A-007…W2-N-15与assign同序；VOID=V12-N-14、UNVERIFIABLE=V12-N-17逐行核实；坏列行=[]；归属含NEXT-PACK:NP-01/02/03与REAL-001均有by_owner文件；GAP关系36/36「无」
reports/PROJECT-GOVERNANCE-01/root-scan/shards/B_STD_MISMATCH_ALL.md	lines=34	verdict=FINDING:W3-R1-1	evidence=:8归属分布写P1-001 9且分布合计24，实测col8 P1-001=10合计25；:19「共12行受影响」重跑实为11行含¦；其余自证(OPEN25、csv重跑26 True True、P0 10/P1 13/P2 2、M2a-B-3↔GAP-024)均与PSV吻合——两处复算数字失实
reports/PROJECT-GOVERNANCE-01/root-scan/shards/B_STD_MISMATCH_ALL.psv	lines=26	verdict=OK	evidence=25数据行全OPEN与assign同序(M1a-B-001…M8a-B-001)；优先级10P0/13P1/2P2；col9全「无」；M2b-B-08行内「checklist_rows 37/unique_ids 27/orphan 8/CLOSED 0」为本行取证叙述非文件缺陷；GOV-001×11等归属全在册
reports/PROJECT-GOVERNANCE-01/root-scan/shards/C_ALG_IMPL_a.md	lines=35	verdict=OK	evidence=分配35=PSV35重跑同序(V10-N-01…V10-N-08)；归属分布10项(P1-001 9/AIO-001 5/CI-001 5/PKG-001 4/OBS-001 4/P1-002 2/CPU-001 2/RT-001 2/MOD-001 1/INT-001 1)与实值逐项相等；V10-N-04与V10-N-07「与GAP-013重复」✓；所引问题扫描/REBASE.md在仓
reports/PROJECT-GOVERNANCE-01/root-scan/shards/C_ALG_IMPL_a.psv	lines=36	verdict=OK	evidence=35数据行全OPEN(词表外0，与md自证一致)；NF=10坏行[]；33×P1+2×P2重跑相符；V10-N-01短读「y*wid」与V10-N-08 hips_order双口径行文本为在案缺陷叙述；归属10类全在by_owner
reports/PROJECT-GOVERNANCE-01/root-scan/shards/C_ALG_IMPL_b.md	lines=28	verdict=OK	evidence=行数35=1表头+34重跑符合；VOID两条V10-N-09/V7-N-09与PSV col7逐条相等；「assign 34 psv 34 order identical True/cols!=10 []」复验成立；ecf6ad6f为HEAD祖先经git merge-base实测True
reports/PROJECT-GOVERNANCE-01/root-scan/shards/C_ALG_IMPL_b.psv	lines=35	verdict=OK	evidence=34数据行V10-N-09…V7-N-10与assign同序；状态VOID2/OPEN32与md一致；W6-N-06行按实测147项记录集合数(备注注明并发)；V7-N-10行API-DRZ-001 pixfrac默认1.0备注；归属含FINAL-001/CLI-002/CLI-003均有by_owner锚
reports/PROJECT-GOVERNANCE-01/root-scan/shards/C_DOC_CODE_GAP_P0.md	lines=36	verdict=OK	evidence=18条/OPEN10·RESOLVED8重跑一致，RESOLVED七ID串(M1a-C-002,M2a-C-1,M3-C-001/002,M4-C-01/02/03,M7-C-001)与col7逐行相等；两串cut输出逐字相同复验；注：§1所引run/…/_v.py脚本盘上已不在(run/不入库)，但其输出经我独立复算全部成立
reports/PROJECT-GOVERNANCE-01/root-scan/shards/C_DOC_CODE_GAP_P0.psv	lines=19	verdict=OK	evidence=18数据行M1a-C-001…M7-C-001与assign同序；OPEN10/RESOLVED8；col9唯一重复=M5b-C-02「与GAP-018重复」(与md异常4一致，GAP-018在册)；M7-C-001备注「upm.cpp:26消费cfg.grid」支撑其RESOLVED判定
