seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
1201,d2e00987,2026-08-29,付家泽,S,1,重叠复核,compact/1201-d2e00987.md,cards/1201-d2e00987.md,(WIN-002) MSVC: NOMINMAX 消windows.h min/max宏冲突; __cpuidex 正确签名; LoadLibraryExA 搜索flags防御化
1202,57f90a0f,2026-08-29,付家泽,S,1,重叠复核,compact/1202-57f90a0f.md,cards/1202-57f90a0f.md,(WIN-002) MSVC: 全局 NOMINMAX 编译定义消除 windows.h min/max 宏冲突
1203,66934677,2026-08-29,付家泽,S,1,重叠复核,compact/1203-66934677.md,cards/1203-66934677.md,"(WIN-002) MSVC: 用mingw64 zlib(zlib.h+libz.a)链接, 链接zonly"
1204,31cf3be2,2026-08-29,付家泽,S,1,重叠复核,compact/1204-31cf3be2.md,cards/1204-31cf3be2.md,(WIN-002) MSVC: 用 MSVC-built zlib(libz.lib)提供cfitsio依赖
1205,c8cb1815,2026-08-29,付家泽,S,1,重叠复核,compact/1205-c8cb1815.md,cards/1205-c8cb1815.md,(WIN-002) MSVC: 移动 p1_session read_image/image_w/h/px 辅助到 extern C 外(C-linkage 不能返回 unique
1206,1016ce2f,2026-08-29,付家泽,S,1,重叠复核,compact/1206-1016ce2f.md,cards/1206-1016ce2f.md,(WIN-002) MSVC: _USE_MATH_DEFINES定义M_PI; p3_output POSIX→_前缀宏; hips_properties用dirent_win 
1207,4c2e2b80,2026-08-29,付家泽,S,1,重叠复核,compact/1207-4c2e2b80.md,cards/1207-4c2e2b80.md,(WIN-002) MSVC: p3_output gethostname→GetComputerNameA(主机名未使用)
1208,a7945efa,2026-08-29,付家泽,S,1,重叠复核,compact/1208-a7945efa.md,cards/1208-a7945efa.md,"(WIN-002) MSVC: sampler __try→try/catch(/EHa), coverage parse_props移出extern C, upm.h加cstdd"
1209,22344697,2026-08-29,付家泽,S,1,重叠复核,compact/1209-22344697.md,cards/1209-22344697.md,(WIN-002) MSVC: sampler catch(...) 去掉_exception_code(仅限__except)
1210,5cdafc7b,2026-08-29,付家泽,S,1,重叠复核,compact/1210-5cdafc7b.md,cards/1210-5cdafc7b.md,"(WIN-002) MSVC: cfitsio 需 unistd.h, 提供 win_compat shim 加入 CFITSIO include path"
1211,cb35b8b5,2026-08-29,付家泽,S,1,主责,compact/1211-cb35b8b5.md,cards/1211-cb35b8b5.md,(WIN-002) MSVC: 链接静态 zlib(libzs.lib)避免 libz.dll 运行时依赖
1212,242a42f1,2026-08-29,付家泽,S,1,主责,compact/1212-242a42f1.md,cards/1212-242a42f1.md,"test(cli): test_07 cancel 兼容 Windows(send_signal SIGINT 不支持, 用 CTRL_BREAK_EVENT + CREATE_N"
1213,55d521af,2026-08-29,付家泽,S,1,主责,compact/1213-55d521af.md,cards/1213-55d521af.md,(WIN-002) MSVC amd64 clean Debug+Release 零错误构建 PASS; CLI协议10/10 OK; doctor PASS
1214,b098ef4d,2026-08-29,付家泽,S,1,主责,compact/1214-b098ef4d.md,cards/1214-b098ef4d.md,(WIN-002) 注册: capsule WIN-002_55d521aff66c + COMMITS.csv/REVIEW_CAPSULE_INDEX.csv 登记 PASS
1215,5b3b3e35,2026-08-29,付家泽,S,1,主责,compact/1215-5b3b3e35.md,cards/1215-5b3b3e35.md,(WIN-003) MSVC: cpu_features/hardware_inspect 补 _M_X64 CPUID 检测(vendor/brand/family/model/
1216,574af339,2026-08-29,付家泽,S,1,主责,compact/1216-574af339.md,cards/1216-574af339.md,(WIN-003) doctor PASS + full benchmark 12 kernel 逐kernel选择 + AVX512检查(AMD无AVX512) + profil
1217,cdacdc20,2026-08-29,付家泽,S,1,主责,compact/1217-cdacdc20.md,cards/1217-cdacdc20.md,(WIN-003) 注册: capsule WIN-003_574af339f225 + COMMITS.csv/REVIEW_CAPSULE_INDEX.csv 登记 PASS
1218,6fe90631,2026-08-29,付家泽,S,1,主责,compact/1218-6fe90631.md,cards/1218-6fe90631.md,(WIN-004) arch: build_production_execution_inventory 改用跨平台纯 Python 符号检索(去 grep 依赖)并重生成清单(补
1219,81946df5,2026-08-29,付家泽,S,1,主责,compact/1219-81946df5.md,cards/1219-81946df5.md,(WIN-004) MSVC: hardware_inspect 补 Windows 分支用 GetModuleFileNameA 计算运行中 exe SHA256(cli_sha
1220,024869c8,2026-08-29,付家泽,S,1,主责,compact/1220-024869c8.md,cards/1220-024869c8.md,(WIN-004) 全测试套件 PASS: Linux 320 tests OK + Windows可跑套件全绿; 记录g++-fixture平台边界与两处跨平台修复
1221,22d29c87,2026-08-29,付家泽,S,1,主责,compact/1221-22d29c87.md,cards/1221-22d29c87.md,(WIN-004) 注册: capsule WIN-004_024869c8b70d + COMMITS.csv/REVIEW_CAPSULE_INDEX.csv 登记 PASS
1222,53530408,2026-08-29,付家泽,S,1,主责,compact/1222-53530408.md,cards/1222-53530408.md,(WIN-005) 测试: test_cli_protocol run() 指定 encoding=utf-8(Windows gbk 解码 None stderr 修复) + t
1223,2ec4af40,2026-08-29,付家泽,S,1,主责,compact/1223-2ec4af40.md,cards/1223-2ec4af40.md,"(WIN-005) 修复静态分析 P1 候选: aio_fits malloc 后未检 null 即 memcpy(3处, 加 OOM 防护); upm 用 ldexp 消除 1u"
1224,4cd15562,2026-08-29,付家泽,S,1,主责,compact/1224-4cd15562.md,cards/1224-4cd15562.md,(WIN-005) MSVC /analyze 0错误 + ASan无泄漏/invalid access + 取消/路径测试跨平台全绿; 修复2处P1候选; 登记 PASS
1225,68e5fd36,2026-08-29,付家泽,S,1,主责,compact/1225-68e5fd36.md,cards/1225-68e5fd36.md,(WIN-005) 注册: capsule WIN-005_4cd15562986c + COMMITS.csv/REVIEW_CAPSULE_INDEX.csv 登记 PASS
1226,4b757a65,2026-08-29,付家泽,S,1,主责,compact/1226-4b757a65.md,cards/1226-4b757a65.md,"(WIN-006) BLOCKED: 银心 Galaxy_Center_T4 真实帧与 T4 母版在本机缺失, 无下载源; 记录阻断对象/命令/时间; WIN-007/008 同数"
1227,ad6d94c7,2026-08-29,付家泽,S,1,主责,compact/1227-ad6d94c7.md,cards/1227-ad6d94c7.md,"(WIN-006) 修复 phase1 无法读 .xisf 校准母版: CLI 编译启用 aio_xisf + AIO_ENABLE_XISF, read_image 用 aio_"
1228,f37fb559,2026-08-29,付家泽,S,1,主责,compact/1228-f37fb559.md,cards/1228-f37fb559.md,(WIN-006) 修复 phase1 写校准帧时 Windows 栈溢出(0xC00000FD): fits_write_file 的 char iobuf[1<<20] 移至堆
1229,95d496b4,2026-08-29,付家泽,S,1,主责,compact/1229-95d496b4.md,cards/1229-95d496b4.md,"(WIN-006) 进度记录: phase1 真实银心校准 PASS(6帧+xisf母版, 修复xisf支持+栈溢出), 输入hash manifest; 记录phase2/3需H"
1230,4e4a9871,2026-08-30,付家泽,S,1,主责,compact/1230-4e4a9871.md,cards/1230-4e4a9871.md,(WIN-006) BLOCKED: phase2/3 真实数据链缺生产 HIPS 构建命令(命令确认); phase1 真实校准里程碑已达成; 继续其它任务
