seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
1476,bbe2e59e,2026-09-02,付家泽,M,2,重叠复核,compact/1476-bbe2e59e.md,cards/1476-bbe2e59e.md,feat(logging): LOG-001 统一结构化日志接口
1477,1c3d1dc9,2026-09-02,付家泽,M,2,重叠复核,compact/1477-1c3d1dc9.md,cards/1477-1c3d1dc9.md,docs(architecture): ARC-001 冻结DLL产品边界
1478,f260b804,2026-09-02,付家泽,M,2,重叠复核,compact/1478-f260b804.md,cards/1478-f260b804.md,build(msvc): BLD-001 冻结Windows发布工具链
1479,2df77afe,2026-09-02,付家泽,M,2,重叠复核,compact/1479-2df77afe.md,cards/1479-2df77afe.md,feat(data): DATA-001 冻结类型化产物合同
1480,b7b2dea7,2026-09-02,付家泽,L,4,重叠复核,compact/1480-b7b2dea7.md,cards/1480-b7b2dea7.md,docs(governance): GOV-002 归档非当前工程文档
1481,76b85d45,2026-09-02,付家泽,M,2,重叠复核,compact/1481-76b85d45.md,cards/1481-76b85d45.md,feat(abi): ABI-001 定义模块C ABI v1
1482,39e77317,2026-09-02,付家泽,M,2,重叠复核,compact/1482-39e77317.md,cards/1482-39e77317.md,build(version): GOV-003 统一Alpha版本事实源
1483,5d38ebd7,2026-09-02,付家泽,M,2,重叠复核,compact/1483-5d38ebd7.md,cards/1483-5d38ebd7.md,feat(runtime): RT-001 实现类型化运行图
1484,c1ee791a,2026-09-02,付家泽,M,2,重叠复核,compact/1484-c1ee791a.md,cards/1484-c1ee791a.md,feat(data): DATA-002 定义三阶段产品交换合同
1485,3e7f7581,2026-09-03,付家泽,S,1,重叠复核,compact/1485-3e7f7581.md,cards/1485-3e7f7581.md,feat(build): BLD-002 建立唯一根 CMake 构建图
1486,caee3e67,2026-09-03,付家泽,L,4,主责,compact/1486-caee3e67.md,cards/1486-caee3e67.md,feat(io): IO-001 实现流式FITS读写API并修复F32字节序
1487,5de08133,2026-09-03,付家泽,M,2,主责,compact/1487-5de08133.md,cards/1487-5de08133.md,test(abi): ABI-002 冻结ABI生命周期语义
1488,56ab85ba,2026-09-03,付家泽,M,2,主责,compact/1488-56ab85ba.md,cards/1488-56ab85ba.md,refactor(runtime): RT-002 隔离阶段运行时生命周期
1489,6affe300,2026-09-03,付家泽,M,2,主责,compact/1489-6affe300.md,cards/1489-6affe300.md,docs(owner): GOV-004 建立负责人审查入口
