seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
981,63178f51,2026-08-27,付家泽,S,1,重叠复核,compact/0981-63178f51.md,cards/0981-63178f51.md,docs(reports): 添加 reports 目录版本归档说明
982,0ed8ed95,2026-08-27,付家泽,S,1,重叠复核,compact/0982-0ed8ed95.md,cards/0982-0ed8ed95.md,CON-008: 补有界异步 IO 生产型失败/队列/多worker测试与线程安全合同
983,cfb49bd6,2026-08-27,付家泽,S,1,重叠复核,compact/0983-cfb49bd6.md,cards/0983-cfb49bd6.md,docs(control): CON-008 PASS — 记录 ledger/commits/progress 与生产接入结论
984,f86afc88,2026-08-27,付家泽,S,1,重叠复核,compact/0984-f86afc88.md,cards/0984-f86afc88.md,CON-009: 补并行确定性矩阵重复 2T 校验与 CON-009 结论记录
985,c2e5e24d,2026-08-27,付家泽,S,1,重叠复核,compact/0985-c2e5e24d.md,cards/0985-c2e5e24d.md,docs(control): CON-009 PASS — 记录 ledger/commits 与确定性矩阵结论
986,53a1cc04,2026-08-27,付家泽,S,1,重叠复核,compact/0986-53a1cc04.md,cards/0986-53a1cc04.md,docs(reaudit): CON-010 FAIL — 生产 CLI 2T SIGSEGV (sampler 并行 AIO 读竞态)
987,f343090a,2026-08-27,付家泽,S,1,重叠复核,compact/0987-f343090a.md,cards/0987-f343090a.md,fix(phase2 sampler): 并行采样 AIO 读串行化，消除 cfitsio 并发读 SIGSEGV
988,411d729e,2026-08-27,付家泽,S,1,重叠复核,compact/0988-411d729e.md,cards/0988-411d729e.md,"docs(reaudit): CON-010 更新——崩溃已修复,但并行效率门禁仍 FAIL"
989,bb1b3ba6,2026-08-27,付家泽,S,1,重叠复核,compact/0989-bb1b3ba6.md,cards/0989-bb1b3ba6.md,docs(reaudit): CON-010 补充可执行技术阻塞与根因(串行化源)
990,ee5126af,2026-08-27,付家泽,S,1,重叠复核,compact/0990-ee5126af.md,cards/0990-ee5126af.md,docs(reaudit): CON-010 确认门禁失败工作负载无关(Amdahl 上限 ~1.34x)
991,43b7a4d3,2026-08-28,付家泽,S,1,主责,compact/0991-43b7a4d3.md,cards/0991-43b7a4d3.md,perf(phase2 upm): 并行化 UPM 稠密缓存物化 compute(worker 数显式)
992,57ccb8bd,2026-08-28,付家泽,S,1,主责,compact/0992-57ccb8bd.md,cards/0992-57ccb8bd.md,"docs(reaudit): CON-010 补记——稠密物化 write-bound, 并行化计算收益甚微"
993,3baf0cae,2026-08-28,付家泽,S,1,主责,compact/0993-3baf0cae.md,cards/0993-3baf0cae.md,"docs(reaudit): CON-010 修正 upm_persist 瓶颈——非磁盘, 预编译 aio 库 byte-copy"
994,e7912b0a,2026-08-28,付家泽,S,1,主责,compact/0994-e7912b0a.md,cards/0994-e7912b0a.md,"docs(reaudit): CON-010 规格级冲突——CON-008 与 CON-010 互斥, 现 PASS 基于非合规 stopgap"
995,a2c29d3a,2026-08-28,付家泽,S,1,主责,compact/0995-a2c29d3a.md,cards/0995-a2c29d3a.md,"docs(reaudit): CON-010 差分结果=数据位级一致(确定性成立), 仅 FITS 时间戳元数据异"
996,b396f9af,2026-08-28,付家泽,S,1,主责,compact/0996-b396f9af.md,cards/0996-b396f9af.md,docs(reaudit): CON-010 新增序列化源4——积分逐帧校准段串行(先于 omp rejection)
997,67e45a40,2026-08-28,付家泽,S,1,主责,compact/0997-67e45a40.md,cards/0997-67e45a40.md,"docs(reaudit): CON-010 新增序列化源5——稠密缓存物化是""死重""(积分从不读它)"
998,2cd8e392,2026-08-28,付家泽,S,1,主责,compact/0998-2cd8e392.md,cards/0998-2cd8e392.md,"docs(reaudit): CON-010 生产配置复测——upm_persist 是 diagnostics-only, 核心瓶颈是采样器+积分"
999,a6e511f8,2026-08-28,付家泽,S,1,主责,compact/0999-a6e511f8.md,cards/0999-a6e511f8.md,"docs(reaudit): CON-010 瓶颈实证——并行校准为负结果, 主导瓶颈是 rejection 跨步聚集"
1000,806ec6f2,2026-08-28,付家泽,S,1,主责,compact/1000-806ec6f2.md,cards/1000-806ec6f2.md,docs(reaudit): CON-010 确认转置为跨模块改动——collector 是 frame-major 且被 ACR 复用
1001,20b7b243,2026-08-28,付家泽,S,1,主责,compact/1001-20b7b243.md,cards/1001-20b7b243.md,docs(reaudit): CON-010 积分内部实测拆分——fill(aio tile reads)=2.118s 串行 + rejection=2.072s 不缩放
1002,c0bac24c,2026-08-28,付家泽,S,1,主责,compact/1002-c0bac24c.md,cards/1002-c0bac24c.md,docs(reaudit): CON-010 Amdahl 界与门禁不可满足性确证
1003,80738810,2026-08-28,付家泽,S,1,主责,compact/1003-80738810.md,cards/1003-80738810.md,"docs(reaudit): 记录审核人裁决——CON-010 影响不大, 跳过/放行, 不计为继续执行的阻塞"
