seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
651,f2d7f5a1,2026-08-14,fujiaze,M,2,重叠复核,compact/0651-f2d7f5a1.md,cards/0651-f2d7f5a1.md,fix(phase2-v15): ACR-path underdetermined counting uses resolved plan; docs+reports+round1
652,77879c72,2026-08-14,fujiaze,S,1,重叠复核,compact/0652-77879c72.md,cards/0652-77879c72.md,test(phase2-v15): oracle edge assertion aligned with INVALID_INPUT contract; self-review r
653,8a772cae,2026-08-14,fujiaze,S,1,重叠复核,compact/0653-8a772cae.md,cards/0653-8a772cae.md,docs(phase2-v15): FINALIZATION_SELF_REVIEW=PASS after 6 rounds + clean-tree verification
654,2e52c437,2026-08-14,fujiaze,S,1,重叠复核,compact/0654-2e52c437.md,cards/0654-2e52c437.md,docs(phase2-v15): project memory progress entries for V15 final semantic closure
655,ef6ab2fa,2026-08-14,fujiaze,M,2,重叠复核,compact/0655-ef6ab2fa.md,cards/0655-ef6ab2fa.md,"fix(phase2-v16): profile split (wbpp_current group-level vs astrocs_adaptive), RejectionNo"
656,fd145ee8,2026-08-14,fujiaze,S,1,重叠复核,compact/0656-fd145ee8.md,cards/0656-fd145ee8.md,fix(phase2-v16): ScratchVec heap-mode migration (n>64 crash fix); real 16-exposure satelli
657,37bebb9b,2026-08-14,fujiaze,S,1,重叠复核,compact/0657-37bebb9b.md,cards/0657-37bebb9b.md,"config(phase2-v16): WBPP Light defaults (linearFit 5/3.5, percentile 0.2/0.1), profile ast"
658,1145a28f,2026-08-14,fujiaze,M,2,重叠复核,compact/0658-1145a28f.md,cards/0658-1145a28f.md,reports+v16: final status / feature matrix / normalization / satellite v2 / full e2e / upg
659,b72e3023,2026-08-14,fujiaze,S,1,重叠复核,compact/0659-b72e3023.md,cards/0659-b72e3023.md,docs(phase2-v16): project memory progress entries
660,ed7a544d,2026-08-14,fujiaze,M,2,重叠复核,compact/0660-ed7a544d.md,cards/0660-ed7a544d.md,"fix(phase2-v17): integration non-finite weight/support -> INVALID_INPUT (never OK+NaN), ex"
661,03d5d961,2026-08-14,fujiaze,L,4,主责,compact/0661-03d5d961.md,cards/0661-03d5d961.md,"chore(phase2-v17): legacy removal - healpix_stack moved to archive/legacy, orchestrator le"
662,efdbe7e2,2026-08-14,fujiaze,M,2,主责,compact/0662-efdbe7e2.md,cards/0662-efdbe7e2.md,fix(phase2-v17): controlled clean rejection truth (FPR/Siril same-case/science preservatio
663,c7cb2e69,2026-08-14,fujiaze,M,2,主责,compact/0663-c7cb2e69.md,cards/0663-c7cb2e69.md,feat(phase2-v17): astrocs.large_scale_rejection.v1 - connected-component grow on per-frame
664,85851c2f,2026-08-14,fujiaze,M,2,主责,compact/0664-85851c2f.md,cards/0664-85851c2f.md,docs(phase2-v17): docs/API/config machine consistency - PUBLIC_API/SCIENCE_FREEZE/rejectio
665,2d3b31fc,2026-08-14,fujiaze,S,1,主责,compact/0665-2d3b31fc.md,cards/0665-2d3b31fc.md,"fix(phase1-v17): orchestrator rebuild after legacy removal - restore load_module braces, d"
666,a46e7028,2026-08-14,fujiaze,M,2,主责,compact/0666-a46e7028.md,cards/0666-a46e7028.md,"reports+v17: Phase1 source audit (single call graph, no hidden path), performance reports "
667,88293174,2026-08-14,fujiaze,M,2,主责,compact/0667-88293174.md,cards/0667-88293174.md,"tools+v17: repo source manifest generator (4197 files SHA256), review package assembler, r"
668,d00b9f42,2026-08-14,fujiaze,M,2,主责,compact/0668-d00b9f42.md,cards/0668-d00b9f42.md,reports+v17: V17 required deliverables - integration_contract/wbpp_final/large_scale/contr
