docs/science/STAR_DETECTION.md	lines=80	verdict=FINDING:W3-D1-b004-1	Evidence note: file was concurrently expanded externally by the SCI-FIX-PROJ/SC-004 revision wave during audit (72→80 lines, git diff --stat +20), re-read in full; newly added §2 DISP-STAR-007 FWHM_gauss/FWHM_moffat=1.9140× consistent with ALG-STARDET-001:64/:253, G-P1-CENTROID-SCI (0.3px, SNR_peak≥20) and G-P1-CENTROID-1 both measured hits at docs/algorithms/GATES_AND_TOLERANCES.md:50/:52, and the qualitative statement that F4 covers only the quantization channel is consistent with :51; the only remaining defect is unchanged: :47-48 still cites sdet_api.cpp:1599-2353/:992-1274, but at HEAD sdet_detect_impl is at 1749-2494, sdet_detect at 1034-1323 (the line anchors match the old 2373-line file at freeze point d92062a7, but were shifted by the 914c1bbc comment insertion)	audit=W3/D1/b004
docs/science/UNCERTAINTY_AND_COVARIANCE.md	lines=125	verdict=OK	Evidence note: file was concurrently expanded externally by the SCI-FIX-WEIGHT revision wave (104→125 lines, wc measured 20:5x; the coordinator's 122 was mid-write); re-read in full and judged against the latest body: k_corr=N_retained/N_eff≥1 erratum verified consistent with upm.cpp:2433-2437 (control_variance k invalid → rc=1) and :1928-1930 (ma_build k_corr<1 → rc=7); geometric_reliability was renamed control_reliability with implementation being the constant 1.0 is empirically shown by stage2_common.cpp:460; the :81-96 main form var_out=[R C_in Rᵀ]_ii and 36.3%/20.2% and MC 0.39415/0.39250 are verbatim sourced from R-1_projection_WCS_mathematical_correctness.md:20 (M7-A-114); :106-108 ivar==0 zero-weight NaN propagation state matches the DATA semantics contract §30.4-1/-3 (M1a-A-009 correction note measured at :2449-2460); the old k_corr=1.3883/frozen 1.4 still matches sampler.cpp:79-83; the only note: :32/:48 cites the SC-005 register row that has not yet been appended to SCIENCE_CORRECTNESS.md (it is reserved by tasks/SCI-FIX-WEIGHT.md:28, to be backfilled by the same concurrent wave, not a false anchor)	audit=W3/D1/b004
docs/science/UNIFIED_SCIENCE_MODEL.md	lines=111	verdict=OK	evidence=§4.1双轨引用的docs/science/PSF_SIGNAL_WEIGHT.md实存且§2:35"1/flux²信息单位"核对一致；psfsw_robust在contracts/proposals/v6/data/astrocs.v6.weight-mode.v1.schema.json词表实存；§4"独立帧Q=ΣQ_k"与frozen件FZ-FORMULA-FHAT同式；§8:78-86被FZ-DEGRADE-SCALAR按行引用且实测命中	audit=W3/D1/b004
docs/science/v6/adjudication/README.md	lines=48	verdict=OK	evidence=机器伴生行宣称"24条裁决+42条冻结条目+单位表+mode表+7签字项+5控制器事项"，python3实测adjudications.json计数adjudications=24/freeze_table=42/units_table=8/modes=6/signoff_items=7/controller_only_items=5逐项相等，schema字段=astrocs.v6.sci-adjudication/v1；run/v6/adjudication/tools/oracle_adj.py与evidence.json+logs/实存；bc166e9d…经git cat-file为commit	audit=W3/D1/b004
docs/science/v6/adjudication/SCI-ADJ-001_CONFLICT_MATRIX.md	lines=203	verdict=OK	evidence=§2.1三套词表冲突引用逐条核对：DATA_SEMANTICS:987"2=ivar逆方差；1=等权；0=support×snr²"、PUBLIC_API:1165、ACR_EQUIVALENCE:33{auto,ivar,equal,support_x_snr2}全部字面命中；§1.2的pf=0.8→1.5625与§1.3缺口0.8225同OBSERVATION_MODEL_REVIEW:196/:165数值一致；p1drz_tests_core.cpp:71实测make_cfg(NSIDE,1.0,1,true)固定pixfrac=1成立	audit=W3/D1/b004
docs/science/v6/adjudication/SCI-ADJ-001_FREEZE_LIST.md	lines=192	verdict=OK	evidence=§3.1-3.8八表FZ行数9+9+4+4+2+1+3+10=42与伴生JSON freeze_table=42相等；§4 required_freeze_ids实测19条、§5.1诊断别名18个与JSON forbidden_weight_source_tokens=18一致；FZ-FORMULA-Q锚"UNIFIED §4:45"、FZ-GATE-PIXIVAR-APPROX锚"§5:64"对照UNIFIED实文件行号均命中	audit=W3/D1/b004
docs/science/v6/frozen/00_README.md	lines=83	verdict=OK	evidence=§1单位表8行与adjudications.json units_table=8一致；§2 mode表生产{point_information,surface_gls,psfsw_robust}/基线2/延迟psf_snr_power（C-004.1不解冻）与modes=6吻合；基线ebefe00d经git cat-file存在；引用件docs/contracts/v6/frozen/astrocs.v6.contract-freeze.v1.json与reports/v6/contract-review/tools/gen_freeze.py实存；FZ-UNIT-SIGNAL-SB锚DRIZZLE.md §5:48实测该行即"输出S_p=面亮度(ADU/px²)"	audit=W3/D1/b004
docs/science/v6/frozen/01_SEMANTIC_FREEZE.md	lines=50	verdict=OK	evidence=grep '^| FZ-' 实测42行与文头"全部42条"宣称相等；FZ-P3-BUNIT-QUADRATIC锚"DATA_SEMANTICS §30.4:2475"实测2475行正是"BUNIT=<signal BUNIT>^2"；FZ-GATE-CONST-SB锚p1drz_oracle.hpp:124-127命中Oracle O4常量面亮度门与1e-3容差；FZ-PROV-KCORR定义式与UNCERTAINTY §V19R3一致	audit=W3/D1/b004
docs/science/v6/frozen/02_SIGNOFF_CONTROLLER_SUPERSEDED.md	lines=42	verdict=OK	evidence=SO-01..07恰7项PENDING_OWNER_SIGNOFF+5项CTRL+10项SUP结构核对；SUP行锚抽验4件全中：DRIZZLE.md:27(§3符号表)/:8与:146(非目标协方差)、CONTROL_WEIGHT_SNR.md:66(weight_mode=2)与:71(support×snr_v²)、本批UNCERTAINTY件30-48行(§V19R3节)；引用的reports/v6/contract-review/03与04两文实存	audit=W3/D1/b004
docs/science/v6/observation/OBSERVATION_MODEL_REVIEW.md	lines=382	verdict=OK	evidence=§2.4/§5.1实现锚命中HEAD：stage2_common.cpp:373-384四词表分支、drizzle_engine.cpp:1555-1560 sumVarNum+=v·w²、p3_resample.cpp:508 acc+=w*w*u_k、p1drz_fixtures.hpp:119、GLOSSARY.md:9 electron等价标注；门数值D3=0.8225/D4=1.5625/D5=2.1909与qa_matrix.json"SCI-OBS-001 D5实测2.1909"一致；§9.3两SHA均git cat-file=commit；aio_hips_writer.cpp:668-671在基线树lib/astro_image_io路径逐字命中；run/v6/sci-obs/tools/oracle_observation_model.py+evidence.json实存	audit=W3/D1/b004
docs/science/v6/phase2/COVARIANCE_AND_EFFECTIVE_PSF.md	lines=136	verdict=FINDING:W3-D1-b004-5	evidence=§0禁止variance_from写成weight/psfsw_robust_weight等与gate规则R6一致；§5 α_k=W_psfsw·v_k/Σ公式与PSF_SIGNAL_WEIGHT §5"从实际组合系数传播"同构；但§1空间形式行52出现乱码token「BT»A（应为设计向量A），冻结档案正文带损坏字形	audit=W3/D1/b004
docs/science/v6/phase2/README.md	lines=38	verdict=FINDING:W3-D1-b004-2	evidence=文头基线SHA经git log核实为2026-09-15 19:44提交；summary.json的oracle 32/32与探针16/16数字与§机器证据表一致；但lines37-38称"工作树lib/infrastructure/scheduler/src/module_adapters.cpp相对HEAD少135行/多27行"——该路径在声明基线树中不存在（git实测报"在磁盘上但不在该commit中"，当时真路径为lib/core/src/），按文面命令不可复现	audit=W3/D1/b004
docs/science/v6/phase2/SCI-P2-001_THREE_MODE_REVIEW.md	lines=199	verdict=FINDING:W3-D1-b004-2	evidence=§5实质结论属实：基线树实测integrate.h含typedef P2PixelResult仅signal/support/n_used/n_*计数无variance字段、integrate.cpp:19 p2_integrate_pixel、module_adapters.cpp:4368-4379恰为weight_mode!=1&&!=2拒绝块；但§5引用的git show HEAD:lib/algorithms/coverage/include/astro/phase2/integrate.h等三新路径在4b508f28树不存在（ARCH-001后才出现），路径与行号组合自相矛盾	audit=W3/D1/b004
docs/science/v6/phase2/VERIFICATION_AND_EVIDENCE.md	lines=90	verdict=FINDING:W3-D1-b004-4	evidence=§3组表C5"1.1e-16"、C3比值1.575、OM1-OM3变红check与伴生summary.json n_checks=32/n_pass=32一致；§4断言的字符串"weight_mode must be integer (1=equal, 2=ivar)"基线树实存；但§1工作树dirty行数写173且证据列直指summary.json.baseline.worktree_dirty_entries，该字段现值为175，文与自家产物数字失配	audit=W3/D1/b004
docs/science/v6/phase2/WEIGHT_PROVENANCE_GATE.md	lines=83	verdict=OK	evidence=§2规则R0-R8全列且R3禁用别名恰16个（FREEZE_LIST §5.1的18个去掉psfsw_robust_weight/psfsw两后缀项后逐一同集）；§3正向PC1..PC5与mutation M01-M17命中规则表与run/v6/sci-p2/summary.json positive_controls五条实存吻合；§4反例dmax=1.357%/W差12.357%与THREE_MODE件C8数字同轨	audit=W3/D1/b004
docs/science/v6/phase3/PHASE3_PROPAGATION_REVIEW.md	lines=293	verdict=OK	evidence=§11清单oracle_results.json实测11项/oracle_mutations.json实测22项与§8"11/11、22 mutation"相等；§7锚p3_projection.cpp:267-273实测四投影max_fov 20/60/180/360逐字命中、p3_session.cpp:97 "projection must be TAN"实存；F3-05所据PHASE3_HIPS_TO_FITS.md:5 DATA-UNC-001更新块与:20 SIN/CAR残留拒绝字样核实；23.3%/mean|ρ|≈0.19与UNCERTAINTY互洽	audit=W3/D1/b004
docs/science/v6/psfw/PSFW_FREEZE_RESEARCH.md	lines=360	verdict=FINDING:W3-D1-b004-3	evidence=K8深度扫描表数字108.9%/13.2%/0.932及K2=275.421/K4=33.08在run/v6/sci-psfw/logs/21_oracle_w_info_psfsw.log全部grep命中；§15收敛标注与C-004.1/00_READ_FIRST口径一致；但两处锚失效：§12验收表引logs/30_scope_check.log（目录实测只有23_scope_check.log，§7.1/§14用的才是该件）；§2的lib/algorithms/noise_snr/wrapper_phase1/snr_frame_coefficient.{cpp,h}从未存在（基线在lib/phase1/noise/，HEAD现仅snr_frame_science.*）	audit=W3/D1/b004
