docs/algorithms/ACR_EQUIVALENCE.md	lines=70	verdict=OK	evidence=来源锚 stage2_common.cpp:378-391 实测=weight_mode 映射+ACR-IVAR-001 ivar 禁用注释逐行命中; kOpMosaicReject 于 acr_kernels.cpp:31、wmode==2 禁用 throw :143 与 F3/F4 一致; 检查结论: 离散公式与 CPU canonical 回退语义相符
docs/algorithms/CALIBRATION_ALGORITHMS.md	lines=431	verdict=FINDING:W3-D1-b000-1	evidence=§4 生产调用方行称『cosmetic 的 ac_* 入口当前无生产调用方』与 grep ac_correct_frame lib/phase1_session/p1_session.cpp 命中 :401 矛盾; §1 称 CMakeLists.txt:321-333 而 §4 自记 :373-380, sed :373=add_library(astrocs_calibration STATIC、:321 为 aio 注释→内部锚自相矛盾且前者失实
docs/algorithms/COSMETIC_ALGORITHMS.md	lines=306	verdict=OK	evidence=DISP-COS-009 语义实测成立: p1_session.cpp:401-405 以 nullptr,nullptr 传 dark/bias 且 memcpy+aio_write_fits 覆写回写; cosmetic_corrector.cpp:126 'float sigma = 1.4826f * mad' 与 :218 'sum_w>0.0f→sum_wv/sum_w' IDW 逐行命中; 所引 p1_session :294-301 已漂至 :401 区
docs/algorithms/DRIZZLE_GEOMETRY.md	lines=258	verdict=OK	evidence=spherical_overlap.cpp:42 HP_CIRCUMRADIUS_FACTOR=1.25 行号逐字符命中(快检 lim=max_angle+factor*hp_res :1191 一致); compute_auto_nside_ex :625 落于宣称 :624-710、HEALPIX_SCALE_PER_NSIDE_ARCSEC :684 在库; §10 DISP 清单登记纪律自洽
docs/algorithms/GAIA_QUERY.md	lines=247	verdict=OK	evidence=inv_scale=1/(3600.0*1000.0*500.0) 实测 :1604/:1733/:1872 ⇒ 2 µas/LSB 推导成立(历史 7.2 µas 修正正确); magG=raw*0.001−1.5 ✓; AE_C45_FACTOR=1.1107207345395915 :969、MAX_STARS_RESULT 200000 :32 ✓; 行锚按 @f7fa3160 钉住、现树整体后移 ~322 行
docs/algorithms/HEALPIX_MAPPING.md	lines=35	verdict=OK	evidence=nested_local_to_fits_index 实现=(maxv−x)·tile_width+y(healpix_core.cpp:288-293)≡宣称 (511−x)·512+y; 'order 上限溢出→checked' 对应 :322 child_nest shift overflow throw; x=偶位/y=奇位 注释 :38 命中; tile 宽 512→shift=9 一致
docs/algorithms/HIPS_WRITER.md	lines=396	verdict=OK	evidence=并发修正后复核(SCI-FIX-AIO): :18-23 自登记行号整体漂移(+57~+147, §1-§3/§10 裸锚以符号名为准); 新增语义实测命中——fmt_sky_fraction 单一定义 :1051(properties/manifest 共面 :1115/:1676)、astrocs_support_clamped_pixels+astrocs_coverage_gt1_pixels :1119-1120 与 manifest :1668-1669 逐行、M9-F-3 界 824.5167388361774 :1105/:1429; 硬编码三值(1.4/1000000/60)与 leaf=ilog2/tile=leaf−9 仍真; [recheck@15:24Z]
docs/algorithms/INTEGRATION_ALGORITHMS.md	lines=84	verdict=OK	evidence=F6a 'B2-A7 修复: 零权 accepted 样本必须进入 sup_max' 与 integrate.cpp:44-53 实测一致(sup_max 更新位于权重分支之前、附 B2-A7 注释); p2_validate_candidate_weights :10 / p2_integrate_pixel :19 落于来源宣称 :10-79 内
docs/algorithms/NOISE_ESTIMATION.md	lines=255	verdict=OK	evidence=并发修正后复核: MAD 常数唯一权威写法 1.482602218505602 已四层贯通——noise_model.cpp:54 注释/snr_estimator.h:102/NOISE_MODEL.md:17/:94 全精度命中, Φ⁻¹(3/4)=0.6744897501960817 与 0.6745 相对差+1.5196e-05 复算同 §13.3 第 6 行; config/defaults.json patch_grid source_ref 已改指 NOISE_MODEL.md:46(:64 实测)、mask_radius 两条保留 ALG:134 与第 7 行陈述一致; g_model_floor unordered_map :32、min_patch_samples 64 :350 仍中 [recheck@15:05Z]
docs/algorithms/PHASE2_COVERAGE.md	lines=374	verdict=OK	evidence=B2-A8 锚逐行实测: 'missing obs_filter' fail-closed :96、hips_ordering≠NESTED 拒绝 :126-129 命中宣称 :92-104/:126-133; p2_coverage_free 仍仅 memset(:274-278) 语义不变; '239 行实测'现测 454、新增 p2_coverage_support_classify :291 未登记、build 锚 :144→:173 漂移
