include/astrocs/abi/module_api_v1.h	lines=151	verdict=OK	evidence=astrocs_module_query_v1/astrocs_provider_query_v1 唯一导出入口声明+query→describe→validate_config→plan→create→execute*→inspect→destroy 时序；acs_module_api_v1 vtable 头注释(struct_size=sizeof,abi_version=1)；填充侧实测 lib/algorithms/calibration/src/module_entry.cpp:1467 g_cal_module_api head={(uint32_t)sizeof(acs_module_api_v1),ACS_ABI_VERSION_V1} 两字段齐、:1486 host_abi 失配→ACS_ERR_ABI_MISMATCH 不降级；describe 填 execution_class=0=cpu_heavy(:1121) 与头注释映射一致；provider 实现(baseline_provider.cpp:602)校验 host->head.struct_size/abi_version。结论：跨界结构头字段与校验双侧齐全
include/astrocs/abi/status_codes.h	lines=217	verdict=FINDING:W3-A2-1011	evidence=acs_head 前两字段恒 struct_size/abi_version + ACS_STATIC_ASSERT(sizeof==8u/offsetof 0/4) 布局断言；ACS_SPAN_U8/F32/F64 构造宏自动填 head；ACS_ERR_* 数值与 legacy 单头 0..9+70 双侧一致、EXCEPTION=10 新增注记属实；L10 宣称的机器检查脚本 tests/abi/run_abi_checks.sh 全仓 find 0 命中（tests/abi/ 实有 abi002_lifecycle_probe.c/abi003_loader_probe.c 等）→ 冻结规则头悬空门禁引用(ENG_SPEC §8 无悬空引用)；L26 '共享 acs_allocator 名'失准：新层实名 acs_allocator_v1(host_api_v1.h:77)
include/astrocs/common_abi_v1.h	lines=181	verdict=OK	evidence=legacy 单头：acs_allocator/acs_logger/acs_cancel/acs_thread_budget 各带 struct_size+abi_version 前两字段；ACS_KERNEL_ENTRY 宏自动填 head；astrocs_backend_get_api_v1(host_abi_version,host_struct_size,...) 显式 handshake 签名；INTERNAL=70 与 cli/exit_codes.h 语义等值注记成立；宣称的 docs/api/COMMON_ABI_V1.md 实测存在；全仓 31 个源文件仍消费本头（status_codes.h '迁移退役中'说法与现状一致）
include/astrocs/contracts/artifact_abi_v1.h	lines=91	verdict=OK	evidence=opaque acs_artifact_handle_v1 仅经 parse/destroy 对管理；19 个 acs_artifact_query_* 访问器零文件系统路径字段（storage_uri+content_digest 呈现）；acs_artifact_status 0..4+COUNT=5 哨兵拒非法；实现 runtime/artifact_store/artifact_abi_v1.c 存在并挂根 CMakeLists.txt:133 astrocs_runtime SHARED，handle_v1_s 字段与访问器一一对应；ACS_ARTIFACT_ABI_VERSION_V1 全仓无第二引用（版本化实由 _v1 符号后缀承担，死常数仅卫生注记）；artifact_manifest_validator.py 实测存在
include/astrocs/core/artifact.h	lines=117	verdict=OK	evidence=ScalarType{F32..I32}→scalar_type_name 全 switch 无漏支；UnitId 注册表(ADU2/ELECTRON2/INVERSE_VARIANCE/SURFACE_BRIGHTNESS)→unit_name 全覆盖；InvalidValuePolicy{NAN_INVALID/ZERO_SUPPORT_INVALID/IVAR_ZERO_UNAVAILABLE/MASK_BIT} 显式；DataArtifactDescriptor::validate/to_json/from_json 与 Provenance::science_hash 实现在 lib/infrastructure/scheduler/src/artifact.cpp；C++ 进程内合同不跨 C ABI，无需 head 字段
include/astrocs/core/artifact_store.h	lines=108	verdict=OK	evidence=ArtifactRole{P1_CALIBRATED_FRAME/P2_HIPS/P3_TILE/INPUT_RAW/METADATA}→artifact_role_name 全 switch；store 唯一 producer 硬失败/bind_as_input 篡改检测/bind_p1_to_p2/bind_p2_to_p3 实现于 scheduler/src/artifact_store.cpp；禁用文件名猜角色注释与 role 白名单(P2 input=P1_CALIBRATED_FRAME|INPUT_RAW)一致；mutable std::mutex mu_ 支撑并发宣称
include/astrocs/core/checkpoint.h	lines=80	verdict=OK	evidence=CheckpointStore begin(run_id)/begin(run_id,phase_scope) 双签名 + is_committed_in_scope + replay_same_run 幂等；key()=scope+\x1f+node_id 复合键防跨阶段串读；validate_resume_inputs(ResumeBinding{expected_schema_id,expected_sha256}) 实现命中 scheduler/src/checkpoint.cpp；run/scope 中途切换拒绝边界注释齐
include/astrocs/core/context.h	lines=266	verdict=OK	evidence=ThreadLease RAII release 幂等+friend ThreadBudget/RunContext；ThreadBudget::acquire(min,max,AcquirePolicy BLOCK/NONBLOCK/BEST_EFFORT) 三策略；GrantedWorkerObservation(B2-A18 三 atomic、哨兵 0=未观测)与 set_dispatch_budget_hint(P7-UTIL-002) 实现均在 scheduler/src/context.cpp；L21-23 #undef ERROR 注'同 hiss_reader 先例'——该文件无此指令，实际先例是 orchestrator logger.h:25（注释溯源失准，非语义缺陷）
include/astrocs/core/contracts.h	lines=231	verdict=OK	evidence=ExitCode{OK=0,ARGS=2,INPUT=3,SCIENCE=4,BACKEND=5,COMPUTE=6,IO=7,INTEGRITY=8,CANCELLED=9,RESOURCE=10,INTERNAL=70} 与唯一源 ./cli/exit_codes.h enum ExitCode 逐值比对完全一致（退出码链路无断链）；ErrorDomain 0..7 与新 ABI 域枚举同值；TraceEventType 九种 trace_event_type_name 全覆盖；Result::value()/error() 误用抛 logic_error 符合 API-001 禁静默
include/astrocs/core/executor.h	lines=160	verdict=FINDING:W3-A2-1012	evidence=CpuHeavyExecutor 预算受控 enqueue/wait_all+tasks_executed 观测计数与 IoTaskClass{IO_READ/IO_WRITE/METADATA/SHORT_SERIAL} 冻结语义；实现真实存在(scheduler/src/executor.cpp，IoExecutor::io_worker_loop@:233)、test_rt004_executor.py 实测在位；但 L22 宣称实现路径 lib/core/src/executor.cpp——lib/core 目录全仓不存在（冻结合同头悬空指针）；L113 CpuHeavyExecutor 私有的 io_worker_loop() 成员在仓内无任何定义（仅 IoExecutor 版本存在）→ 死声明双处漂移
include/astrocs/core/logging.h	lines=103	verdict=OK	evidence=LogEvent{level/ts_utc/component/event/seq/progress} to_jsonl 实现于 scheduler/src/logging.cpp；Logger attach/min_level 过滤+atomic emitted_ 计数；MetricsAggregator::record/count/sum/max/names/export_jsonl 符号命中 logging.cpp；InMemorySink::emit 捕获；LogSink 可注入 console/file/JSONL 三形态声明
