tests/cli/test_cli004_process_protocol.py	lines=367	verdict=OK	evidence=test_08 以 set(schema["required"])==REQUIRED_FIELDS 十键+KIND_EXT 五 kind 分支对照 contracts/schemas/jsonl_event_v1.schema.json；EXIT_DOMAIN={0,2,3,4,5,6,7,8,9,10,70} 经 grep cli/exit_codes.h 核对 11 条一致；test_03 用 ASTROCS_TEST_SLEEP_MS 取消窗断言 rc=9 且不落 complete manifest——读侧独立重实现与生产 protocol.h/schema 互对, 断言真约束
tests/cli/test_cli_build.py	lines=135	verdict=OK	evidence=test_03b LEGACY_COMMANDS 22 组(含 Phase1/phase1-run 别名)逐一断言 rc=2；test_05 对 cli/CMakeLists.txt 非注释行正则计数 add_executable==1 且禁止 install(TARGETS astrocs；setUpClass 缺根产品 exe 走 raise AssertionError(fail-closed)；残留小瑕: L41 类级 skipUnless(cmake&g++) 与测体(仅复用 exe)脱钩, 本地无编译器可整组静默跳, CI 恒有工具链不致放行
tests/cli/test_cli_protocol.py	lines=276	verdict=OK	evidence=test_03_parser_rejects 18 组负例三段式断言 rc=2+stderr"astrocs:"+stdout 空；TestManifestIncomplete 用 hashlib 重算 config_sha256 全等并断言 status=incomplete/phases=[1]/final.exit_code=3；test_07 crash-70 脱敏要求 stderr 含 "no credentials" 且 assertNotIn 配置全路径
tests/cli/test_cli_single_install.py	lines=109	verdict=OK	evidence=M8-F-003 分支: CI 标记下缺 build/{astrocs,libastrocs_runtime.so} 前置 raise AssertionError、仅本地才 SkipTest(fail-closed 好例)；LEGACY_EXES 正则 17 个旧 exe 名逐一扫描 cmake --install prefix 树；test_02 posix 按 X_OK 位统计用户 exe 恰==1
tests/cli/test_cli_v7_surface.py	lines=146	verdict=OK	evidence=test_02 LEGACY_SURFACE 23 组旧面(含 config show-effective/verify profile)全断言 rc=2+stdout 空；test_03 --version plain 尾 token==JSON doc["version"](版本串经 _repo_version() 从根 VERSION 派生, 实测 0.11.0-alpha.2)；test_04 --version --bogus 拒 rc=2
tests/cli/test_command_tree.py	lines=171	verdict=FINDING:W3-T1-b004-6	evidence=断言本身强(test_01 help 逐行==§6.2 表; test_06 三模板 canonical json 互异==3; test_08 phase 集合互斥防隐式串接)；唯 L65 类级 @unittest.skipUnless(EXE) 在产品二进制缺失时整类 16 用例静默放行, 违 GAP-027「前置缺失必须 fail-closed」且与新树姊妹面(cli_build/cli_protocol 均 setUpClass assert error)不一致；该 skipUnless 点不在 W2-TEST1-2 九处枚举内, 属同族残留实例
tests/cli/test_iso_acr_gpu_isolation.py	lines=190	verdict=FINDING:W3-T1-b004-7	evidence=EXE 硬编码 build/cli/astrocs(BLD-002 撤并前旧落点, 实测仅存 build/astrocs)→真跑 "Ran 6 tests / OK (skipped=6)" 永久静默绿, ISO-001 隔离门(含不依赖 exe 的 test_01 源码禁词扫描)名存实亡；test_03/test_06 仍驱动已撤单相子命令并断言 rc==3+"unknown key"(实测产品报 unknown command rc=2, 永不可达), test_06 另把 run 失败 skipTest 双 fail-open；test_04 为 re.search 命中即 pass 的零断言空扫描(RETIREMENT_LEDGER.md:49 自认「扫描体为空操作」)
tests/cli/test_memory_growth.py	lines=122	verdict=OK	evidence=内联 mg.cpp 六场景(leak/stable-cache/oscillating/flat/oom/growing-mild): test_01 断言 diag=="leak" 且 slope>0、test_05 oom_pre_warning、test_02 稳定 cache 必=="stable"；MemAnalysisConfig warmup=3/leak_slope_bytes_per_iter=1024 为 07 §5 冻结值；真跑 "Ran 7 OK"(cli/memory_growth.h 编译通过), skipUnless 仅绑 g++ 工具链(CI 恒有)
tests/cli/test_monitor.py	lines=110	verdict=OK	evidence=MON_DRIVER 构造 astrocs::ProcessMonitor(0.05).run_for 输出 n_samples/peak_eq/ctx/overhead_ms；test_02 两线程 sin 烧 CPU 断言 peak_eq>1.0(真实等价核检测非恒 0)、test_01 wall≈1.0±0.2 且开销<2ms 而 test_04 复核<5ms 双预算；真跑 "Ran 4 OK" 4.6s
tests/cli/test_monitor_events.py	lines=187	verdict=FINDING:W3-T1-b004-10	evidence=类级 skipUnless 绑已撤的 cli 子目录产物路径(本仓不存在)→真跑 "Ran 6 / OK (skipped=6)" 全绿空转, MON-002 事件合同在 CI 无证据；test_01..04 驱动已撤单相子命令+"--resource-detail"(该旗标现挂 normalize/mosaic/export, test_01 期望的 run rc==0 于当前树不可达)；test_05/06 纯头文件断言(stage_kind_name 五串等值、downsample=121、is_unannotated_priority 三态)不依赖 exe 却被类级门连坐跳过
