seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
1091,2774a26d,2026-08-28,付家泽,S,1,重叠复核,compact/1091-2774a26d.md,cards/1091-2774a26d.md,(CLI-002) 表行登记 — COMMITS/CAP-CLI-002
1092,8b7cf3e0,2026-08-28,付家泽,M,2,重叠复核,compact/1092-8b7cf3e0.md,cards/1092-8b7cf3e0.md,(CLI-003) config/manifest/verify闭环 — MANIFEST_VERIFY_V1合同+config全量校验(白名单键/schema_version=2
1093,12d650c0,2026-08-28,付家泽,S,1,重叠复核,compact/1093-12d650c0.md,cards/1093-12d650c0.md,(CLI-003) 表行登记 — COMMITS/CAP-CLI-003
1094,7718a2f8,2026-08-28,付家泽,M,2,重叠复核,compact/1094-7718a2f8.md,cards/1094-7718a2f8.md,(ABI-001) C ABI v1落地 — 单一头C11/C++17双编译+host services(计数allocator/atomic cancel/CAS预算)+12条目
1095,72fc2e17,2026-08-28,付家泽,S,1,重叠复核,compact/1095-72fc2e17.md,cards/1095-72fc2e17.md,(ABI-001) 表行登记 — COMMITS/CAP-ABI-001
1096,0c49a370,2026-08-28,付家泽,M,2,重叠复核,compact/1096-0c49a370.md,cards/1096-0c49a370.md,(ABI-002) backend加载安全化 — CPUID+OSXSAVE+XGETBV实测+affinity可用CPU+manifest解析不猜+预检五查(裸文件名白名单/AB
1097,42d1eedd,2026-08-28,付家泽,S,1,重叠复核,compact/1097-42d1eedd.md,cards/1097-42d1eedd.md,(ABI-002) 表行登记 — COMMITS/CAP-ABI-002
1098,1761491b,2026-08-29,付家泽,M,2,重叠复核,compact/1098-1761491b.md,cards/1098-1761491b.md,(ABI-003) baseline全生产kernel — 12 kernel实现在budget租借行带并行外层(确定性: 元素独立无跨线程归约)+Oracle(Python独立参
1099,904f73d2,2026-08-29,付家泽,S,1,重叠复核,compact/1099-904f73d2.md,cards/1099-904f73d2.md,(ABI-003) 表行登记 — COMMITS/CAP-ABI-003
1100,1ae33eb4,2026-08-29,付家泽,M,2,重叠复核,compact/1100-1ae33eb4.md,cards/1100-1ae33eb4.md,(ISA-001) ISA热点测量与AVX2变体决策 — 共享表backend_table.inc抽参+avx2变体DSO(同impl零漂移)+实机profile(hips+28%
1101,1e023166,2026-08-29,付家泽,S,1,主责,compact/1101-1e023166.md,cards/1101-1e023166.md,(ISA-001) 表行登记 — COMMITS/CAP-ISA-001
1102,2f20a99d,2026-08-29,付家泽,L,4,主责,compact/1102-2f20a99d.md,cards/1102-2f20a99d.md,(ISA-001) 收尾入库 — 37个review胶囊zip+thread checker REGISTERED补录(baseline worker预算驱动)+FATDUCK_A
1103,0eeb3b5f,2026-08-29,付家泽,M,2,主责,compact/1103-0eeb3b5f.md,cards/1103-0eeb3b5f.md,(BENCH-001) 硬件画像v1 — CPUID/XCR0/affinity数组/available=affinity∩cgroup/SMT/NUMA/RAM/cache/OS
1104,face0963,2026-08-29,付家泽,S,1,主责,compact/1104-face0963.md,cards/1104-face0963.md,(BENCH-001) 表行登记 — COMMITS/CAP-BENCH-001
1105,9aad31ec,2026-08-29,付家泽,M,2,主责,compact/1105-9aad31ec.md,cards/1105-9aad31ec.md,(BENCH-002) harness顺序合同 — 独立scalar Oracle先行(失败禁用不计时)+预热不计时+9样本稳健统计(median/MAD/p05/p95)+cor
1106,c4cfcdc7,2026-08-29,付家泽,S,1,主责,compact/1106-c4cfcdc7.md,cards/1106-c4cfcdc7.md,(BENCH-002) 表行登记 — COMMITS/CAP-BENCH-002
1107,87ff58ba,2026-08-29,付家泽,M,2,主责,compact/1107-87ff58ba.md,cards/1107-87ff58ba.md,"(BENCH-003) 候选生成+内存基线 — worker候选{1,中位,全部}全派生(avail3→{1,2,3})+block=L2派生几何公比4+memory read/w"
1108,1ac24e94,2026-08-29,付家泽,S,1,主责,compact/1108-1ac24e94.md,cards/1108-1ac24e94.md,(BENCH-003) 表行登记 — COMMITS/CAP-BENCH-003
1109,e8767daf,2026-08-29,付家泽,M,2,主责,compact/1109-e8767daf.md,cards/1109-e8767daf.md,(BENCH-004) profile生命周期 — cpu_profile生成器(schema同构+指纹)+validate三态(schema/stale: ISA-affinit
1110,9fc40ba8,2026-08-29,付家泽,S,1,主责,compact/1110-9fc40ba8.md,cards/1110-9fc40ba8.md,(BENCH-004) 表行登记 — COMMITS/CAP-BENCH-004
