工程控制/PROJECT-GOVERNANCE-01/tasks/QA-001.md	lines=67	verdict=FINDING:W3-Q1-50	evidence=标题「QA-001 接通双平台 CI 与完整测试矩阵」；第3行状态 NOT_STARTED 与 TASK_LIST 第47行、验收记录第30行三处一致；权威 docs/ci/02_PIPELINE/03_GATES/04_ARTIFACTS/CI_SPEC 四篇实测存在；缺陷：第48-49行证据命令均写成「python3 … 2>&1 | tail -20; echo rc=$?」，rc 捕获的是 tail 的返回值而非 validate_workflow_binding.py/verify_actions_lock.py 本体，checker 崩溃也恒报 rc=0，§5「rc=0 且输出断言」在此失效
工程控制/PROJECT-GOVERNANCE-01/tasks/REAL-001.md	lines=66	verdict=OK	evidence=标题含「最终 SHA 跨平台真实数据与图像验收」；第13行引 GAP-020 在 GAP_AUDIT 编号表实有；第17行引 CONTROL_PACK_SPEC §9 与规范第206行「真实数据终验先于控制包完成声明」原文相符；AWAITING_WINDOWS_VALIDATION 仅指 Windows 复验条件位（验收记录第51行同词），非任务状态；三处状态（卡第3行/TASK_LIST 第49行/验收记录第32行）均为 NOT_STARTED 无漂移；步骤5条、门4条带 SHA 对照与独立工具读取断言
工程控制/PROJECT-GOVERNANCE-01/tasks/RETIRE-001.md	lines=61	verdict=OK	evidence=标题「旧世代打包/审计工具退役与追溯门退役登记」；背景表逐列点名 pack_audit_package/assemble_audit/make_capsule/make_rev2_capsule 四工具并给 b1290525 删除坐标；第49/55行验收命令引用 ci/validate_registry.py 实测存在；GAP_AUDIT 第415行确为 RETIRE-001 立目；卡第3行、TASK_LIST 第19行、验收记录第43行三处状态同为 NOT_STARTED 且注明「依赖 TEST-GREEN-001 交 checks.json 写权」
工程控制/PROJECT-GOVERNANCE-01/tasks/ROOT-001.md	lines=92	verdict=FINDING:W3-Q1-51	evidence=标题「仓库根清洁：全条目账本、处置分类与执行」；卡第12行基线 133 条目与验收记录第34行「账本覆盖 133/133、根条目 133→61」数字互证；但该记录第34行状态列已写 PASS，而任务卡首状态行（NOT_STARTED）与总览表第11行均未回写——同一任务三处状态两口径，§6.3 状态机维护链断裂（交付物 ROOT_LEDGER.md 实测存在于包根）
工程控制/PROJECT-GOVERNANCE-01/tasks/ROOT-002.md	lines=75	verdict=FINDING:W3-Q1-51	evidence=第3行状态 NOT_STARTED，但同文件第42-43行「本任务已完成 CHK-ROOT-CLEAN 注册」「冻结时实测：ci/checks.json 共 147 项」自述完结，验收记录第35行也已录 PASS——卡内三段自相矛盾比单纯滞后更重；引用 GAP-016 在 GAP_AUDIT 第131行实有且口径（145 项无根整洁项）与卡第14行吻合；第56行证据命令直跑无管道、rc 捕获正确
工程控制/PROJECT-GOVERNANCE-01/tasks/ROOT-003.md	lines=82	verdict=FINDING:W3-Q1-51	evidence=第26行裁决点名 run/perf-fix 61.8G、run/release-rescue 29.6G 与验收记录第36行「>1G 目录因被引用保留，登记 GAP-029」相衔接；交付物 RETENTION.md 实测存在（34167 字节）；但验收记录第36行状态列写 PASS（回收 102G→97G、27 引用路径全 EXISTS），卡首状态行与总览表第13行仍停在 NOT_STARTED——登记未随验收同步
工程控制/PROJECT-GOVERNANCE-01/tasks/ROOT-004.md	lines=90	verdict=FINDING:W3-Q1-51	evidence=四态词表 OPEN/RESOLVED/VOID/UNVERIFIABLE 定义于第51步且与验收记录第37行「OPEN 733/RESOLVED 41/VOID 7/UNVERIFIABLE 4」计数口径一致；卡首状态行未及该记录 IN_PROGRESS 的进度（分片26/26）；另两处口径过时：第54行「映射到 TASK_LIST 的 29 个任务」而总览实测 41 行、第34行「GAP-001..022」而审计表现达 GAP-036；交付域 reports/…/root-scan/ 实测在位（含 shards/、CONTINUATION.md）
工程控制/PROJECT-GOVERNANCE-01/tasks/ROOT-005.md	lines=65	verdict=FINDING:W3-Q1-51	evidence=第14行宣称「被 .gitignore:122 忽略」实测该行正是 /AstroCS.wiki/——断言可复现成立；第46行回写目标 GAP-021/022 均在审计表编号集内；但卡首状态行、总览表第15行两处仍记 NOT_STARTED，验收记录第38行却是 PASS（根条目 61→54、CS/、worktrees/ 已删）——三处两口径，同族登记滞后
工程控制/PROJECT-GOVERNANCE-01/tasks/ROOT-006.md	lines=73	verdict=FINDING:W3-Q1-55	evidence=卡目标第11行第1条「把凭据文件移出 tracked」，而验收记录第39行以 PASS 收尾的结论是「不 git rm --cached（52 处路径引用）」，git ls-files 实测 FATDUCK_ACCESS.md 至今仍在 tracked——PASS 与目标1直接冲突且卡内未登记这次范围裁决；第24行结构级口径（43 行、无 32/40/64 hex、未读内容）与第44行禁读令自洽（本叶子仅读卡片未读凭据文件）；卡首状态行至今仍是 NOT_STARTED，滞后于该 PASS
工程控制/PROJECT-GOVERNANCE-01/tasks/ROOT-007.md	lines=56	verdict=FINDING:W3-Q1-52	evidence=五重漂移集：①TASK_LIST 41 行总览无 ROOT-007（实测 tasks/ 有 5 张无编号孤卡 GATE-FIX-RES/ROOT-007/ROOT-008/SCI-FIX-NOISE/SCI-FIX-PROJ）；②验收记录第40行却给 ROOT-007 录 PASS+5 个提交号；③卡第3行状态 IN_PROGRESS 与该 PASS 冲突；④全文缺 §5 的目标/权威依据/改动范围/步骤/禁止五节；⑤第50行门要求「归档包存在且 tar tzf==2799」而第40-42行第二轮裁决明令归档副本一并删除——PASS 记在一条被裁决作废的门上
