seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
1696,56b69072,2026-09-08,付家泽,S,1,重叠复核,compact/1696-56b69072.md,cards/1696-56b69072.md,fix(ci): R17 Windows 残余——p3_output/p3_assembly 测试目录 generic_string 化(TEMP 反斜杠被 path_is_saf
1697,09a69fc4,2026-09-08,付家泽,S,1,重叠复核,compact/1697-09a69fc4.md,cards/1697-09a69fc4.md,fix(ci): R18 Windows p3 输出 EBADF——fsync 前只读 open 在 MSVC _commit(FlushFileBuffers) 下必败
1698,722b5737,2026-09-08,付家泽,M,2,重叠复核,compact/1698-722b5737.md,cards/1698-722b5737.md,docs(P2-SESSION-DOC): 装配层合同冻结——ALG-P2-SESSION-001/DATA-P2-SESSION(§24)/API-P2-SESSION-001/
1699,01842b32,2026-09-08,付家泽,S,1,重叠复核,compact/1699-01842b32.md,cards/1699-01842b32.md,"chore(state): P2-SESSION-DOC 台账 CLOSED 同步（fg_verified_commit, commit 722b5737）"
1700,69ec459f,2026-09-08,付家泽,S,1,重叠复核,compact/1700-69ec459f.md,cards/1700-69ec459f.md,fix(ci): R19 Linux 残余 3 项——SAMP-DOC 索引同步/执行台账 regen/oracle fixture version_generated.h
1701,6c5f5fc9,2026-09-08,付家泽,M,2,重叠复核,compact/1701-6c5f5fc9.md,cards/1701-6c5f5fc9.md,fix(p2-batchO): tools 质量面 R13——strip族原子写(SIGKILL验证SHA256不变)/zip-slip预验证(20恶意zip拒绝)/serial_
1702,21ce603a,2026-09-08,付家泽,S,1,重叠复核,compact/1702-21ce603a.md,cards/1702-21ce603a.md,ops(ci): fatduck-admin 运维通道——workflow_dispatch 传参在 FATDUCK 跑节点级运维（DefaultShell 切 bash 后 ss
1703,1f002575,2026-09-08,付家泽,S,1,重叠复核,compact/1703-1f002575.md,cards/1703-1f002575.md,ops(ci): fatduck-admin step 改 shell:cmd——runner 服务账户 PATH 无用户级 pwsh（自托管首曝）
1704,f506ef7f,2026-09-08,付家泽,M,2,重叠复核,compact/1704-f506ef7f.md,cards/1704-f506ef7f.md,docs(P2-UPM-DOC): UPM 域冻结合同——ALG-UPM-001 原位修订(std::thread实测锚)+ALG-P2-UPM-IMPL-001 实现级合同+DA
1705,69582af7,2026-09-08,付家泽,S,1,重叠复核,compact/1705-69582af7.md,cards/1705-69582af7.md,"chore(state): P2-UPM-DOC 台账 CLOSED 同步（fg_machine_verified, commit f506ef7f）"
1706,7178f595,2026-09-08,付家泽,S,1,主责,compact/1706-7178f595.md,cards/1706-7178f595.md,"chore(state): P2-UPM-DOC 状态对账 CSV 同步（CLOSED, f506ef7f）"
1707,40bb55d0,2026-09-08,付家泽,S,1,主责,compact/1707-40bb55d0.md,cards/1707-40bb55d0.md,chore(state): P2-UPM-DOC CSV 列序修正（review_claim/current_evidence/final_status 对齐表头）
1708,322d1221,2026-09-08,付家泽,S,1,主责,compact/1708-322d1221.md,cards/1708-322d1221.md,"fix(p1-batchN-snr): SNR 公式割裂——以 docs/science/PSF.md 冻结原文裁决:实现公式 (A-B)/row[7] 与第8列语义一致,唯一错位"
1709,9898bf0f,2026-09-08,付家泽,S,1,主责,compact/1709-9898bf0f.md,cards/1709-9898bf0f.md,fix(p1-batchN-sdet): sdet_api.cpp:1838 饱和分支 x+=xr 污染外层扫描游标删除(偏移已由局部 xx/yy 消费→锚点同行区间漏检/检出集合
1710,09ee5363,2026-09-08,付家泽,S,1,主责,compact/1710-09ee5363.md,cards/1710-09ee5363.md,fix(p1-batchN-drizzle): 按冻结承诺 DRIZZLE.md:96 删 4 处 isfinite→continue 静默掩膜(NaN/Inf 经 F_p 直接传
1711,ff438198,2026-09-08,付家泽,S,1,主责,compact/1711-ff438198.md,cards/1711-ff438198.md,fix(p1-batchN-backend): baseline_kernels_impl.inc run_banded 异常屏障化对齐 f1cb487c 家族——thread b
1712,f7fa3160,2026-09-08,付家泽,S,1,主责,compact/1712-f7fa3160.md,cards/1712-f7fa3160.md,"fix(p1-batchN-cli): phase2 run manifest artifacts 恒空——""res"" 为 CLI-002 拆分前旧 node id 恒不匹配实际 "
1713,d0cf2d79,2026-09-08,付家泽,S,1,主责,compact/1713-d0cf2d79.md,cards/1713-d0cf2d79.md,"docs(batchD1): 独立ALG文档修正5条——STAR_PSF列序双表拆分(布局A oracle科学序/布局B生产编排序,消歧全列错位风险)+DISP-DRZ-005反转"
1714,3d876fa3,2026-09-08,付家泽,M,2,主责,compact/1714-3d876fa3.md,cards/1714-3d876fa3.md,docs(P3-FITS-DOC): FITS 写出域冻结合同——ALG-P3-FITS-IMPL-001(17节)+DATA-P3-FITS/§27+API-P3-FITS-00
1715,2c998e9a,2026-09-08,付家泽,S,1,主责,compact/1715-2c998e9a.md,cards/1715-2c998e9a.md,"chore(state): P3-FITS-DOC 台账 CLOSED 同步（fg_machine_verified, commit 3d876fa3）"
1716,90680db9,2026-09-08,付家泽,S,1,主责,compact/1716-90680db9.md,cards/1716-90680db9.md,fix(batchQ-1): io_adapter ArtifactTransaction 假成功——write_failed_标志(写失败/重开失败两路)+commit 流式重读
