seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
926,1d03dcc7,2026-08-22,付家泽,M,2,重叠复核,compact/0926-1d03dcc7.md,cards/0926-1d03dcc7.md,fix(evidence): restore c04 SKIP-evidenced 2123B [D-04 fix]
927,105dd7a9,2026-08-22,付家泽,S,1,重叠复核,compact/0927-105dd7a9.md,cards/0927-105dd7a9.md,chore(qa): regenerate manifest+SHA 22/22 OK [D-04 fix2]
928,50e0358b,2026-08-22,付家泽,S,1,重叠复核,compact/0928-50e0358b.md,cards/0928-50e0358b.md,chore(qa): mark D-01 DONE [QA-V19R7-D]
929,3526a297,2026-08-22,付家泽,M,2,重叠复核,compact/0929-3526a297.md,cards/0929-3526a297.md,fix(phase2): restore C-04 real 79/10 execution + portable fixes [C-04 recovery]
930,b26db31a,2026-08-22,付家泽,S,1,重叠复核,compact/0930-b26db31a.md,cards/0930-b26db31a.md,chore(qa): regenerate manifest+SHA for real C-04 [D-04 fix3]
931,ba837501,2026-08-22,付家泽,S,1,重叠复核,compact/0931-ba837501.md,cards/0931-ba837501.md,chore(qa): mark D-02 DONE [QA-V19R7-D]
932,2edce846,2026-08-22,付家泽,S,1,重叠复核,compact/0932-2edce846.md,cards/0932-2edce846.md,chore(qa): mark D-05 DONE [QA-V19R7-D]
933,af3ee37b,2026-08-22,付家泽,S,1,重叠复核,compact/0933-af3ee37b.md,cards/0933-af3ee37b.md,docs(release): V19R8 final 94/95 release note [D-06]
934,dad9e227,2026-08-22,付家泽,S,1,重叠复核,compact/0934-dad9e227.md,cards/0934-dad9e227.md,chore(qa): mark D-06 DONE [QA-V19R7-D]
935,754abc99,2026-08-22,付家泽,M,2,重叠复核,compact/0935-754abc99.md,cards/0935-754abc99.md,fix(config): migrate stage2 configs to V17 typed rejection + align GC 3panel to wbpp_2_9_1
936,10b91990,2026-08-22,付家泽,S,1,主责,compact/0936-10b91990.md,cards/0936-10b91990.md,"docs(science): stage A review 10+2 PASS, P0=0 [science_freeze]"
937,8c799f4c,2026-08-22,付家泽,S,1,主责,compact/0937-8c799f4c.md,cards/0937-8c799f4c.md,"docs(algorithms): stage B review 11/11 PASS, P0=0 + 2 minimal edits"
938,a6c88115,2026-08-22,付家泽,M,2,主责,compact/0938-a6c88115.md,cards/0938-a6c88115.md,docs(architecture): stage C engineering anchor — ARCHITECTURE + API_REFERENCE + CODE_CHANG
939,2734f668,2026-08-22,付家泽,S,1,主责,compact/0939-2734f668.md,cards/0939-2734f668.md,docs(science): clarify REJECTION auto nominal vs effective planning semantics [P1-01]
940,d792056d,2026-08-22,付家泽,S,1,主责,compact/0940-d792056d.md,cards/0940-d792056d.md,docs(architecture): document pixfrac GC branch 1.0 vs template default 0.8 [P1-02]
941,9a426040,2026-08-22,付家泽,S,1,主责,compact/0941-9a426040.md,cards/0941-9a426040.md,docs(modules): add common L5 doc + fix README-DOCS L3 anchor [P1-03/04]
942,dc196346,2026-08-22,付家泽,S,1,主责,compact/0942-dc196346.md,cards/0942-dc196346.md,reports: self_review round1 P0=0 P1=4 (fix 3 commits) + 4 machine PASS [round1]
943,af720917,2026-08-22,付家泽,S,1,主责,compact/0943-af720917.md,cards/0943-af720917.md,reports: self_review round2 0 P0/0 P1 (doc dim) + 4 machine PASS + 0新增 [round2] — confirma
944,b8d215d0,2026-08-22,付家泽,M,2,主责,compact/0944-b8d215d0.md,cards/0944-b8d215d0.md,fix(phase2): sampler parallel+streaming+frame_id cache 14min→~90s [P0] 4/4 PASS
945,83a31933,2026-08-22,付家泽,S,1,主责,compact/0945-83a31933.md,cards/0945-83a31933.md,"fix(phase2): hotfix sampler crash 0xC0000005, revert OpenMP"
946,36cca969,2026-08-22,付家泽,S,1,主责,compact/0946-36cca969.md,cards/0946-36cca969.md,"fix(phase2): hotfix sampler crash 0xC0000005, revert OpenMP (hard-disable libgomp)"
947,21a9e2ef,2026-08-22,付家泽,S,1,主责,compact/0947-21a9e2ef.md,cards/0947-21a9e2ef.md,fix(phase2): hotfix2 revert p2_frame_id streaming sha → stable string payload (fix immedia
948,11fd3fac,2026-08-22,付家泽,S,1,主责,compact/0948-11fd3fac.md,cards/0948-11fd3fac.md,docs(reports): hotfix2 stage2_fix_report — revert p2_frame_id streaming (immediate crash) 
949,78e03967,2026-08-22,付家泽,S,1,主责,compact/0949-78e03967.md,cards/0949-78e03967.md,fix(phase2): restore streaming Sha256 sampler (756805f) with serial guard
950,c3f59940,2026-08-22,付家泽,S,1,主责,compact/0950-c3f59940.md,cards/0950-c3f59940.md,docs(reports): hotfix3 stage2_fix_report — Fatduck GOMP_ABI stash reset + streaming restor
951,aea4a89d,2026-08-22,付家泽,S,1,主责,compact/0951-aea4a89d.md,cards/0951-aea4a89d.md,fix(phase2): P1 rejection N<=4 ALL_REJECTED → UNDERDETERMINED fallback (percentile scale=|
952,79235694,2026-08-22,付家泽,S,1,主责,compact/0952-79235694.md,cards/0952-79235694.md,docs(reports): P1 stage2_fix_report — N<=4 ALL_REJECTED→UNDERDETERMINED fallback (5a2bc25)
953,38e4f1ee,2026-08-22,付家泽,S,1,主责,compact/0953-38e4f1ee.md,cards/0953-38e4f1ee.md,"fix(phase2): sampler EC:-1 diagnostic hardening + stats double-count fix (714*64 boundary,"
954,9192b718,2026-08-22,付家泽,S,1,主责,compact/0954-9192b718.md,cards/0954-9192b718.md,"fix(phase2): sampler SEH hardening + stage2 probe diagnostics (32->1 714*64, AV outside tr"
955,fe59ea19,2026-08-22,付家泽,S,1,主责,compact/0955-fe59ea19.md,cards/0955-fe59ea19.md,docs(reports): P3 stage2_fix_report — sampler SEH hardening 714*64 (b184678) probe diagnos
956,11d56df9,2026-08-22,付家泽,S,1,主责,compact/0956-11d56df9.md,cards/0956-11d56df9.md,fix(phase2): MinGW compat — undef near/far after windows.h + guard SEH __try/__except for 
957,a99588a5,2026-08-22,付家泽,S,1,主责,compact/0957-a99588a5.md,cards/0957-a99588a5.md,"fix(phase2): HEALPix npix = 12*4^order, not 2^(2*order) — sampler tile range check"
958,a8169bc0,2026-08-22,付家泽,S,1,主责,compact/0958-a8169bc0.md,cards/0958-a8169bc0.md,fix(phase2): P4 EC:1 after control_sample — fseek64/dense+hips diagnostics hardening (714*
959,0369ffa8,2026-08-22,付家泽,S,1,主责,compact/0959-0369ffa8.md,cards/0959-0369ffa8.md,fix(phase2): P4 stage2.cpp build scope — move nside/dtype def before use + include aio_upm
960,067e06e3,2026-08-22,付家泽,S,1,主责,compact/0960-067e06e3.md,cards/0960-067e06e3.md,fix(phase2): P4 diagnostics gap — add post_control/pre_upm/upm_fit enter logs + flush + UP
961,36eea6c5,2026-08-22,付家泽,S,1,主责,compact/0961-36eea6c5.md,cards/0961-36eea6c5.md,fix(phase2): P4 weight validation diagnostics — tile/p/n_valid diag + ivar/support per-fra
962,4291b575,2026-08-22,付家泽,S,1,主责,compact/0962-4291b575.md,cards/0962-4291b575.md,fix(phase2): P5 p2_frame_id hardening — try/catch around SHA256+tile read to avoid 0xC0000
963,21506782,2026-08-23,付家泽,S,1,主责,compact/0963-21506782.md,cards/0963-21506782.md,fix(traceability): restore science matrix to 63 rows (revert 12 V19R8 process rows)
964,018e1b38,2026-08-23,付家泽,S,1,主责,compact/0964-018e1b38.md,cards/0964-018e1b38.md,"fix(docs): close 3 doc lags (THREADING/CACHE/API) - hard-disable serial, 8192 LRU, reverse"
965,535e7387,2026-08-25,付家泽,L,4,主责,compact/0965-535e7387.md,cards/0965-535e7387.md,feat(pre-release): complete R70 AstroCS v20 pre-release science closure (all fixes from pr
966,41800d0f,2026-08-27,付家泽,S,1,主责,compact/0966-41800d0f.md,cards/0966-41800d0f.md,CON-001: 生产执行盘点 inventory (execution_inventory.csv)
967,d3343491,2026-08-27,付家泽,M,2,主责,compact/0967-d3343491.md,cards/0967-d3343491.md,CON-002: 全局 worker 预算 ExecutionOptions 合同 (header/parse/CLI/schema/doc/test)
968,8f863a68,2026-08-27,付家泽,S,1,主责,compact/0968-8f863a68.md,cards/0968-8f863a68.md,"CON-003: phase2 生产路由测试 (CLI->sampler/UPM/integration/ACR, 非mock)"
969,97c531a3,2026-08-27,付家泽,M,2,主责,compact/0969-97c531a3.md,cards/0969-97c531a3.md,"CON-004: Sampler 第一遍并行化 (per-worker reader, 无 critical(aio_read), 1T/2T 确定性测试)"
970,e1a79b88,2026-08-27,付家泽,S,1,主责,compact/0970-e1a79b88.md,cards/0970-e1a79b88.md,"CON-005: UPM compute_raw 按 frame/control 聚合并行化 (定序规约, P2_ENABLE_OPENMP 门控)"
971,90f4b9ae,2026-08-27,付家泽,S,1,主责,compact/0971-90f4b9ae.md,cards/0971-90f4b9ae.md,"CON-005: 新增 UPM build 1T/2T 确定性测试 (OneTvsTwoTDetermine, 结构性计数 exact + 标定容差)"
972,da037926,2026-08-27,付家泽,S,1,主责,compact/0972-da037926.md,cards/0972-da037926.md,"CON-005: UPM solve 并行化 (逐obs w/逐control M/逐frame C+CG, 整块隔离+max归约, P2_ENABLE_OPENMP门控)"
973,6b41c06f,2026-08-27,付家泽,M,2,主责,compact/0973-6b41c06f.md,cards/0973-6b41c06f.md,"CON-006: stage2 CPU reference 逐 pixel integration 并行化 (OpenMP 门控, 1T/2T 差分)"
974,fe83104b,2026-08-27,付家泽,S,1,主责,compact/0974-fe83104b.md,cards/0974-fe83104b.md,CON-007: ACR 路由资格统一+CPU/auto fallback 记录 (route=cpu 不再强制绕开 ACR 块)
975,253e7ee8,2026-08-27,付家泽,S,1,主责,compact/0975-253e7ee8.md,cards/0975-253e7ee8.md,"CON-007: ACR CPU launcher 逐像素 OpenMP 并行 (per-thread scratch + worker 预算, 1T/2T 差分)"
976,10038458,2026-08-27,付家泽,S,1,主责,compact/0976-10038458.md,cards/0976-10038458.md,"CON-008: 新增有界异步队列基座与内存预算容量计算 (BoundedAsyncQueue, 5 测试)"
977,5fadb227,2026-08-27,付家泽,S,1,主责,compact/0977-5fadb227.md,cards/0977-5fadb227.md,CON-008: 补充有界异步 I/O ARCH 合同 (所有权/线程安全/异常/取消/flush/shutdown)
978,3703650d,2026-08-27,付家泽,L,4,主责,compact/0978-3703650d.md,cards/0978-3703650d.md,REAUDIT_V3: 将外部审计目录中的工程控制/审核记录移入 工程控制/REAUDIT_V3
979,ac2ced53,2026-08-27,付家泽,L,4,主责,compact/0979-ac2ced53.md,cards/0979-ac2ced53.md,REAUDIT_V3: 控制包仅保留在 工程控制，已完成报告移入 reports/REAUDIT_V3
980,e1604f14,2026-08-27,付家泽,L,4,主责,compact/0980-e1604f14.md,cards/0980-e1604f14.md,组织工程控制/报告：历史控制包归档，reports 按版本分目录存放
981,63178f51,2026-08-27,付家泽,S,1,主责,compact/0981-63178f51.md,cards/0981-63178f51.md,docs(reports): 添加 reports 目录版本归档说明
982,0ed8ed95,2026-08-27,付家泽,S,1,主责,compact/0982-0ed8ed95.md,cards/0982-0ed8ed95.md,CON-008: 补有界异步 IO 生产型失败/队列/多worker测试与线程安全合同
983,cfb49bd6,2026-08-27,付家泽,S,1,主责,compact/0983-cfb49bd6.md,cards/0983-cfb49bd6.md,docs(control): CON-008 PASS — 记录 ledger/commits/progress 与生产接入结论
984,f86afc88,2026-08-27,付家泽,S,1,主责,compact/0984-f86afc88.md,cards/0984-f86afc88.md,CON-009: 补并行确定性矩阵重复 2T 校验与 CON-009 结论记录
985,c2e5e24d,2026-08-27,付家泽,S,1,主责,compact/0985-c2e5e24d.md,cards/0985-c2e5e24d.md,docs(control): CON-009 PASS — 记录 ledger/commits 与确定性矩阵结论
986,53a1cc04,2026-08-27,付家泽,S,1,主责,compact/0986-53a1cc04.md,cards/0986-53a1cc04.md,docs(reaudit): CON-010 FAIL — 生产 CLI 2T SIGSEGV (sampler 并行 AIO 读竞态)
987,f343090a,2026-08-27,付家泽,S,1,主责,compact/0987-f343090a.md,cards/0987-f343090a.md,fix(phase2 sampler): 并行采样 AIO 读串行化，消除 cfitsio 并发读 SIGSEGV
988,411d729e,2026-08-27,付家泽,S,1,主责,compact/0988-411d729e.md,cards/0988-411d729e.md,"docs(reaudit): CON-010 更新——崩溃已修复,但并行效率门禁仍 FAIL"
989,bb1b3ba6,2026-08-27,付家泽,S,1,主责,compact/0989-bb1b3ba6.md,cards/0989-bb1b3ba6.md,docs(reaudit): CON-010 补充可执行技术阻塞与根因(串行化源)
990,ee5126af,2026-08-27,付家泽,S,1,主责,compact/0990-ee5126af.md,cards/0990-ee5126af.md,docs(reaudit): CON-010 确认门禁失败工作负载无关(Amdahl 上限 ~1.34x)
